pdbid,real,predictions,mean_pred
1p1n,6.8,"[6.605807304382324, 6.23859167098999, 5.491796970367432, 5.545809268951416, 5.704457759857178, 6.23118257522583, 6.275986671447754, 6.216887950897217, 6.1450581550598145, 6.694174766540527]",6.11
1qkt,9.04,"[7.213074207305908, 7.370048522949219, 7.296031951904297, 7.204522132873535, 7.475955486297607, 6.919283390045166, 6.755160331726074, 6.7778000831604, 6.942842960357666, 6.758452415466309]",7.07
1syi,5.44,"[5.007613182067871, 5.538117408752441, 6.825341701507568, 5.643609523773193, 5.942144870758057, 5.846016883850098, 6.595229148864746, 5.854015350341797, 5.967546463012695, 6.255106449127197]",5.95
1y6r,10.11,"[6.100289344787598, 5.847710609436035, 5.652196407318115, 5.518040657043457, 6.1470627784729, 6.344688892364502, 6.226424217224121, 6.129833221435547, 6.237532615661621, 6.008472919464111]",6.02
1yc1,6.17,"[7.1998467445373535, 6.907149314880371, 6.979890823364258, 6.5503716468811035, 7.021530628204346, 6.505075454711914, 6.456844806671143, 6.675046443939209, 5.666491985321045, 5.724844455718994]",6.57
2v00,3.66,"[6.283390522003174, 5.878238677978516, 6.1373066902160645, 5.655499458312988, 6.176992893218994, 6.290038585662842, 6.415493965148926, 6.322610378265381, 5.71475076675415, 5.546968460083008]",6.04
2vw5,8.52,"[7.055408954620361, 7.703222751617432, 8.09453010559082, 7.270142078399658, 6.8889546394348145, 7.935109615325928, 6.911896705627441, 7.2816081047058105, 7.734105110168457, 8.232226371765137]",7.51
2wer,7.05,"[6.565276622772217, 6.899465084075928, 6.40661096572876, 6.7412590980529785, 6.267024993896484, 7.171372890472412, 6.396955966949463, 6.443284511566162, 6.459537506103516, 6.239202499389648]",6.56
2wnc,6.32,"[6.555209636688232, 6.73647928237915, 6.3601555824279785, 6.942286968231201, 6.9552226066589355, 6.288987159729004, 6.321487903594971, 6.030001640319824, 6.509786128997803, 6.768245220184326]",6.55
2wvt,6.12,"[6.736443996429443, 6.421758651733398, 7.021584987640381, 6.3810133934021, 6.754716396331787, 6.623627185821533, 7.052284240722656, 7.1401166915893555, 7.555614948272705, 6.135992527008057]",6.78
2x00,11.33,"[6.249570846557617, 6.169461727142334, 6.667516708374023, 6.679604530334473, 5.926075458526611, 6.40703821182251, 5.788719654083252, 6.038210868835449, 6.289708137512207, 6.314825057983398]",6.25
2xb8,7.59,"[6.048582077026367, 5.552825927734375, 6.344976425170898, 5.5654730796813965, 5.548652172088623, 5.770938396453857, 5.96563720703125, 5.805861473083496, 5.572573184967041, 5.670475006103516]",5.78
2xdl,3.1,"[6.324200630187988, 6.398397445678711, 6.583252429962158, 5.914922714233398, 6.377086162567139, 6.282757759094238, 6.686192035675049, 6.482915878295898, 6.237123012542725, 5.505331516265869]",6.28
2xii,7.2,"[7.42086935043335, 7.420243740081787, 7.220305919647217, 6.96027135848999, 7.01772928237915, 7.4909820556640625, 6.925364017486572, 7.546966075897217, 7.480435371398926, 8.092187881469727]",7.36
