,pdbid,real,prediction
0,1a30,4.3,4.684192180633545
1,1bcu,3.28,4.946876525878906
2,1bzc,4.92,5.66132116317749
3,1c5z,4.01,3.8598878383636475
4,1e66,9.89,8.162166595458984
5,1eby,9.7,7.829673767089844
6,1g2k,7.96,7.736067771911621
7,1gpk,5.37,7.271883964538574
8,1gpn,6.48,7.077130317687988
9,1h22,9.1,8.030390739440918
10,1h23,8.35,8.080699920654297
11,1k1i,6.58,7.421024322509766
12,1lpg,7.09,7.327696800231934
13,1mq6,11.15,7.761029243469238
14,1nc1,6.12,8.168425559997559
15,1nc3,5.0,5.887389183044434
16,1nvq,8.25,7.417342185974121
17,1o0h,5.92,4.362370014190674
18,1o3f,7.96,6.716671466827393
19,1o5b,5.77,4.2909698486328125
20,1owh,7.4,6.6215739250183105
21,1oyt,7.24,7.424144744873047
22,1p1n,6.8,6.937017440795898
23,1p1q,4.89,7.2705888748168945
24,1ps3,2.28,6.08009147644043
25,1pxn,7.15,6.436412811279297
26,1q8t,4.76,5.616268157958984
27,1q8u,5.96,6.1838297843933105
28,1qf1,7.32,7.172780990600586
29,1qkt,9.04,8.816967964172363
30,1r5y,6.46,4.6569671630859375
31,1s38,5.15,4.389650344848633
32,1sqa,9.21,6.880657196044922
33,1syi,5.44,6.15587043762207
34,1u1b,7.8,5.402157783508301
35,1uto,2.27,3.554225206375122
36,1vso,4.72,6.579349040985107
37,1w4o,5.22,4.449398040771484
38,1y6r,10.11,8.562820434570312
39,1yc1,6.17,7.009759902954102
40,1ydr,5.52,6.1382341384887695
41,1ydt,7.32,6.130338668823242
42,1z6e,9.72,7.135079383850098
43,1z95,7.12,7.598592758178711
44,1z9g,5.64,5.564726829528809
45,2al5,8.4,7.212039947509766
46,2br1,5.14,7.685186386108398
47,2brb,4.86,6.650990009307861
48,2c3i,7.6,7.411399841308594
49,2cbv,5.48,6.013642311096191
50,2cet,8.02,6.599224090576172
51,2fvd,8.52,7.843505859375
52,2fxs,6.06,5.866901397705078
53,2hb1,3.8,3.876757860183716
54,2iwx,6.68,5.203189373016357
55,2j78,6.42,5.888253211975098
56,2j7h,7.19,5.834683895111084
57,2p15,10.3,7.865147590637207
58,2p4y,9.0,7.341428756713867
59,2pog,9.54,7.2957258224487305
60,2qbp,8.4,7.08145809173584
61,2qbq,7.44,7.011919021606445
62,2qbr,6.33,6.558472633361816
63,2qe4,7.96,7.762700080871582
64,2qnq,6.11,6.726462364196777
65,2r9w,5.1,6.392796516418457
66,2v00,3.66,4.79482364654541
67,2v7a,8.3,7.6563873291015625
68,2vkm,8.74,7.542532920837402
69,2vvn,7.3,6.206786632537842
70,2vw5,8.52,5.920706748962402
71,2w4x,4.85,4.919170379638672
72,2w66,4.05,6.097324371337891
73,2wbg,4.45,6.640464782714844
74,2wca,5.6,5.730182647705078
75,2weg,6.5,6.420056343078613
76,2wer,7.05,6.252699851989746
77,2wn9,8.52,5.846899032592773
78,2wnc,6.32,7.227439880371094
79,2wtv,8.74,7.566776275634766
80,2wvt,6.12,5.97760009765625
81,2x00,11.33,8.313879013061523
82,2xb8,7.59,5.669068336486816
83,2xbv,8.43,8.029799461364746
84,2xdl,3.1,4.916563987731934
85,2xii,7.2,7.515517234802246
86,2xj7,6.66,5.577650547027588
87,2xnb,6.83,7.231134414672852
88,2xys,7.42,5.8781328201293945
89,2y5h,5.79,7.233743667602539
90,2yfe,6.63,6.360294342041016
91,2yge,5.06,6.56904411315918
92,2yki,9.46,7.040255546569824
93,2ymd,3.16,7.128574371337891
94,2zb1,6.32,7.109353065490723
95,2zcq,8.82,6.733974456787109
96,2zcr,6.87,7.524127960205078
97,2zda,8.4,7.740473747253418
98,2zy1,7.4,6.407028675079346
99,3acw,4.76,6.810949325561523
100,3ag9,8.05,5.493880271911621
101,3ao4,2.07,4.017491817474365
102,3arp,7.15,7.203391075134277
103,3arq,6.4,7.129859924316406
104,3aru,3.22,4.304419994354248
105,3arv,5.64,7.930878639221191
106,3ary,6.0,5.255897521972656
107,3b1m,8.48,7.065203666687012
108,3b27,5.16,4.723876476287842
109,3b5r,8.77,7.651760101318359
110,3b65,9.27,7.497891426086426
111,3b68,8.4,7.613825798034668
112,3bgz,6.26,5.938725471496582
113,3bv9,5.36,7.360618591308594
114,3cj4,6.51,5.721061706542969
115,3coy,6.02,5.804294586181641
116,3coz,5.57,5.467177391052246
117,3d4z,4.89,5.824578285217285
118,3d6q,3.76,3.980349063873291
119,3dd0,9.0,7.57669734954834
120,3dx1,3.58,6.127479553222656
121,3dx2,6.82,5.972906112670898
122,3dxg,2.4,3.9229705333709717
123,3e5a,8.23,7.987392425537109
124,3e92,8.0,7.682282447814941
125,3e93,8.85,7.54349422454834
126,3ebp,5.91,6.320086479187012
127,3ehy,5.85,6.3249897956848145
128,3ejr,8.57,7.435346603393555
129,3f3a,4.19,5.670262336730957
130,3f3c,6.02,5.317790985107422
131,3f3d,7.16,5.253630638122559
132,3f3e,7.7,5.374250411987305
133,3fcq,2.77,4.880105495452881
134,3fur,8.0,5.256930828094482
135,3fv1,9.3,7.88615608215332
136,3fv2,8.11,7.806800842285156
137,3g0w,9.52,7.744959831237793
138,3g2n,4.09,5.36419677734375
139,3g2z,2.36,3.3517749309539795
140,3g31,2.89,3.742353916168213
141,3gbb,6.9,7.701032638549805
142,3gc5,7.26,6.75969123840332
143,3ge7,8.7,6.474078178405762
144,3gnw,9.1,7.027636528015137
145,3gr2,2.52,3.738584518432617
146,3gv9,2.12,3.966374397277832
147,3gy4,5.1,3.5288686752319336
148,3ivg,4.3,6.5468621253967285
149,3jvr,5.72,4.744539737701416
150,3jvs,6.54,5.296006202697754
151,3jya,6.89,5.862514495849609
152,3k5v,6.3,6.669489860534668
153,3kgp,2.57,3.8876168727874756
