,pdbid,real,prediction
0,1a30,4.3,6.083904266357422
1,1bcu,3.28,4.839507579803467
2,1bzc,4.92,5.641446113586426
3,1c5z,4.01,3.98056960105896
4,1e66,9.89,7.850069999694824
5,1eby,9.7,8.042476654052734
6,1g2k,7.96,7.8554558753967285
7,1gpk,5.37,7.722752094268799
8,1gpn,6.48,7.499223232269287
9,1h22,9.1,7.870311737060547
10,1h23,8.35,7.8457231521606445
11,1k1i,6.58,6.985142230987549
12,1lpg,7.09,7.4303693771362305
13,1mq6,11.15,7.48370361328125
14,1nc1,6.12,6.729804992675781
15,1nc3,5.0,6.374176025390625
16,1nvq,8.25,7.488441467285156
17,1o0h,5.92,4.408161163330078
18,1o3f,7.96,7.3669962882995605
19,1o5b,5.77,5.0251264572143555
20,1owh,7.4,6.522341728210449
21,1oyt,7.24,7.527596950531006
22,1p1n,6.8,6.744513988494873
23,1p1q,4.89,7.030659198760986
24,1ps3,2.28,6.846972465515137
25,1pxn,7.15,6.6411919593811035
26,1q8t,4.76,5.6022539138793945
27,1q8u,5.96,6.518637180328369
28,1qf1,7.32,7.233659744262695
29,1qkt,9.04,7.455603122711182
30,1r5y,6.46,5.050127029418945
31,1s38,5.15,5.233074188232422
32,1sqa,9.21,6.875219345092773
33,1syi,5.44,6.102694511413574
34,1u1b,7.8,5.030326843261719
35,1uto,2.27,3.589716672897339
36,1vso,4.72,6.28171443939209
37,1w4o,5.22,4.491556644439697
38,1y6r,10.11,7.609973907470703
39,1yc1,6.17,7.271629333496094
40,1ydr,5.52,6.389804840087891
41,1ydt,7.32,6.280117988586426
42,1z6e,9.72,8.024673461914062
43,1z95,7.12,6.8767595291137695
44,1z9g,5.64,5.887913703918457
45,2al5,8.4,6.897683143615723
46,2br1,5.14,7.7452192306518555
47,2brb,4.86,6.992439270019531
48,2c3i,7.6,7.655284881591797
49,2cbv,5.48,5.263650894165039
50,2cet,8.02,7.028458595275879
51,2fvd,8.52,7.612061500549316
52,2fxs,6.06,6.816272735595703
53,2hb1,3.8,4.526162147521973
54,2iwx,6.68,5.42661714553833
