,pdbid,real,prediction
0,Bace_01,6.666741,5.197641849517822
1,Bace_02,7.6788535,5.112555980682373
2,Bace_03,5.7573066,5.367501258850098
3,Bace_04,6.6887436,4.9472479820251465
4,Bace_05,6.850095,5.420945644378662
5,Bace_06,6.424714,5.77341890335083
6,Bace_07,5.7573066,5.188179016113281
7,Bace_08,6.263363,6.008152008056641
8,Bace_09,6.263363,5.407209396362305
9,Bace_10,6.4833875,4.538846015930176
10,Bace_11,7.1141243,5.5977630615234375
11,Bace_12,7.8695416,5.305373668670654
12,Bace_13,6.908768,5.361077308654785
13,Bace_14,6.7987556,4.969887733459473
14,Bace_15,6.908768,4.777687072753906
15,Bace_16,6.8354263,5.102081298828125
16,Bace_17,7.2314706,5.056811332702637
17,Bace_18,8.324259,5.436049461364746
18,Bace_19,6.945439,5.240964889526367
19,Bace_20,6.666741,5.489609718322754
20,Bace_21,6.615402,5.2371745109558105
21,Bace_22,7.348817,5.109402656555176
22,Bace_23,7.392822,5.631674766540527
23,Bace_24,7.5761757,5.345271110534668
24,Bace_25,7.062785,5.399173259735107
25,Bace_26,7.1434608,5.2852582931518555
26,Bace_27,6.6814094,5.331398963928223
27,Bace_28,6.710746,5.379254341125488
28,Bace_29,7.304812,5.036056041717529
29,Bace_30,6.666741,5.281205177307129
30,Bace_31,6.8794312,5.453460216522217
31,Bace_32,5.81598,5.133246898651123
32,Bace_33,6.402712,5.766347885131836
33,Bace_34,7.062785,5.083824157714844
34,Bace_35,6.058007,5.259365081787109
35,Bace_36,7.348817,5.3098320960998535
36,CDK2_01,7.1962667,7.513230323791504
37,CDK2_02,8.149706,7.754571914672852
38,CDK2_03,7.1764646,7.495845794677734
39,CDK2_04,7.144194,7.47351598739624
40,CDK2_05,7.150795,7.893375873565674
41,CDK2_06,6.6616073,7.643623352050781
42,CDK2_07,7.247606,7.630710124969482
43,CDK2_08,5.6245584,7.385348320007324
44,CDK2_09,5.7411714,7.422851085662842
45,CDK2_10,6.1834207,7.4615397453308105
46,CDK2_11,8.247984,7.633426189422607
47,CDK2_12,6.996044,7.407802104949951
48,CDK2_13,6.393911,7.467990398406982
49,CDK2_14,5.7661076,7.382914066314697
50,CDK2_15,5.163974,7.3676886558532715
51,CDK2_16,5.9986,7.072893142700195
52,Jnk1_01,6.358707,6.5142364501953125
53,Jnk1_02,7.3268147,6.829195976257324
54,Jnk1_03,6.380709,6.426096439361572
55,Jnk1_04,6.380709,7.5421223640441895
56,Jnk1_05,6.226692,6.30413293838501
57,Jnk1_06,6.7254143,6.355883598327637
58,Jnk1_07,5.3465943,6.218764305114746
59,Jnk1_08,7.099456,6.908963680267334
60,Jnk1_09,5.9479947,6.6832685470581055
61,Jnk1_10,6.945439,6.876749038696289
62,Jnk1_11,7.4368267,7.235476493835449
63,Jnk1_12,7.400156,7.026398658752441
64,Jnk1_13,7.8328705,7.103003025054932
65,Jnk1_14,6.219358,6.805992603302002
66,Jnk1_15,7.1141243,6.986281394958496
67,Jnk1_16,6.7034116,6.480703353881836
68,Jnk1_17,7.1434608,7.339232921600342
69,Jnk1_18,6.901434,6.634594440460205
70,Jnk1_19,6.6594067,6.272186756134033
71,Jnk1_20,5.5079455,6.837882995605469
72,Jnk1_21,6.5053897,6.74194860458374
73,MCL1_01,6.0433383,6.895617485046387
74,MCL1_02,4.884543,7.038013458251953
75,MCL1_03,5.045894,6.969061851501465
76,MCL1_04,5.5739527,6.959115028381348
77,MCL1_05,6.461385,7.211823463439941
78,MCL1_06,5.8086457,7.4690961837768555
79,MCL1_07,6.769419,7.5695061683654785
80,MCL1_08,5.6399603,7.204150676727295
81,MCL1_09,4.8258696,6.541454792022705
82,MCL1_10,5.1485724,7.220565319061279
83,MCL1_11,6.1973557,7.5172200202941895
84,MCL1_12,6.8427606,7.711278438568115
85,MCL1_13,4.8552065,6.567964553833008
86,MCL1_14,6.1826873,7.144561767578125
87,MCL1_15,5.1559067,7.431169033050537
88,MCL1_16,6.564063,7.41096830368042
89,MCL1_17,5.7573066,6.674327850341797
90,MCL1_18,7.172797,7.41491174697876
91,MCL1_19,6.358707,7.590193271636963
92,MCL1_20,6.476053,6.30979585647583
93,MCL1_21,5.089899,7.33322811126709
