,pdbid,real,prediction
0,Bace_01,6.666741,6.0089192390441895
1,Bace_02,7.6788535,5.950776100158691
2,Bace_03,5.7573066,5.950833797454834
3,Bace_04,6.6887436,5.537496566772461
4,Bace_05,6.850095,5.87818717956543
5,Bace_06,6.424714,6.1015305519104
6,Bace_07,5.7573066,5.761945724487305
7,Bace_08,6.263363,6.356029033660889
8,Bace_09,6.263363,6.101117134094238
9,Bace_10,6.4833875,5.285174369812012
10,Bace_11,7.1141243,6.324276924133301
11,Bace_12,7.8695416,6.174351692199707
12,Bace_13,6.908768,5.544523239135742
13,Bace_14,6.7987556,5.892035484313965
14,Bace_15,6.908768,5.030043601989746
15,Bace_16,6.8354263,5.900669097900391
16,Bace_17,7.2314706,5.747215270996094
17,Bace_18,8.324259,6.100151538848877
18,Bace_19,6.945439,5.462934494018555
19,Bace_20,6.666741,6.190171241760254
20,Bace_21,6.615402,5.9117655754089355
21,Bace_22,7.348817,5.510656833648682
22,Bace_23,7.392822,6.2871527671813965
23,Bace_24,7.5761757,5.701192855834961
24,Bace_25,7.062785,6.147917747497559
25,Bace_26,7.1434608,5.481723785400391
26,Bace_27,6.6814094,6.319469928741455
27,Bace_28,6.710746,6.026718616485596
28,Bace_29,7.304812,5.950100898742676
29,Bace_30,6.666741,6.040798187255859
30,Bace_31,6.8794312,6.029977798461914
31,Bace_32,5.81598,5.854532241821289
32,Bace_33,6.402712,6.326911926269531
33,Bace_34,7.062785,6.013221740722656
34,Bace_35,6.058007,5.909230709075928
35,Bace_36,7.348817,5.34756326675415
36,CDK2_01,7.1962667,6.985940933227539
37,CDK2_02,8.149706,6.976993083953857
38,CDK2_03,7.1764646,6.669353008270264
39,CDK2_04,7.144194,6.704146385192871
40,CDK2_05,7.150795,6.959106922149658
41,CDK2_06,6.6616073,7.122645854949951
42,CDK2_07,7.247606,6.871659755706787
43,CDK2_08,5.6245584,6.84036922454834
44,CDK2_09,5.7411714,6.596139907836914
45,CDK2_10,6.1834207,6.5951104164123535
46,CDK2_11,8.247984,6.971761226654053
47,CDK2_12,6.996044,6.818335056304932
48,CDK2_13,6.393911,6.784151554107666
49,CDK2_14,5.7661076,6.814022541046143
50,CDK2_15,5.163974,6.796900272369385
51,CDK2_16,5.9986,6.512016773223877
52,Jnk1_01,6.358707,5.997029781341553
53,Jnk1_02,7.3268147,6.459239959716797
54,Jnk1_03,6.380709,6.087987899780273
55,Jnk1_04,6.380709,6.99525785446167
56,Jnk1_05,6.226692,6.128024101257324
57,Jnk1_06,6.7254143,6.577288627624512
58,Jnk1_07,5.3465943,5.944194793701172
59,Jnk1_08,7.099456,6.135326862335205
60,Jnk1_09,5.9479947,5.994907379150391
61,Jnk1_10,6.945439,6.7509074211120605
62,Jnk1_11,7.4368267,6.640302658081055
63,Jnk1_12,7.400156,6.106667995452881
64,Jnk1_13,7.8328705,6.289710998535156
65,Jnk1_14,6.219358,6.136174201965332
66,Jnk1_15,7.1141243,6.70862340927124
67,Jnk1_16,6.7034116,5.941829204559326
68,Jnk1_17,7.1434608,6.778977870941162
69,Jnk1_18,6.901434,6.172807216644287
70,Jnk1_19,6.6594067,6.6932454109191895
71,Jnk1_20,5.5079455,5.949816703796387
72,Jnk1_21,6.5053897,5.883101463317871
73,MCL1_01,6.0433383,5.937204837799072
