,pdbid,real,prediction
0,Bace_01,6.666741,6.548659324645996
1,Bace_02,7.6788535,6.036537170410156
2,Bace_03,5.7573066,6.415925979614258
3,Bace_04,6.6887436,5.744062900543213
4,Bace_05,6.850095,6.407196998596191
5,Bace_06,6.424714,6.55542516708374
6,Bace_07,5.7573066,6.0589094161987305
7,Bace_08,6.263363,6.612001419067383
8,Bace_09,6.263363,6.508480548858643
9,Bace_10,6.4833875,5.700104236602783
10,Bace_11,7.1141243,6.559884071350098
11,Bace_12,7.8695416,6.505910396575928
12,Bace_13,6.908768,5.859829425811768
13,Bace_14,6.7987556,6.2310471534729
14,Bace_15,6.908768,5.610329627990723
15,Bace_16,6.8354263,6.073448181152344
16,Bace_17,7.2314706,6.039084434509277
17,Bace_18,8.324259,6.180188179016113
18,Bace_19,6.945439,5.730315208435059
19,Bace_20,6.666741,6.62717342376709
20,Bace_21,6.615402,6.225785255432129
21,Bace_22,7.348817,5.889434814453125
22,Bace_23,7.392822,6.598356246948242
23,Bace_24,7.5761757,6.118865966796875
24,Bace_25,7.062785,6.4407196044921875
25,Bace_26,7.1434608,5.860806941986084
26,Bace_27,6.6814094,6.5281982421875
27,Bace_28,6.710746,6.377129554748535
28,Bace_29,7.304812,6.323746681213379
29,Bace_30,6.666741,6.448668956756592
30,Bace_31,6.8794312,6.428739547729492
31,Bace_32,5.81598,6.138139724731445
32,Bace_33,6.402712,6.597745895385742
33,Bace_34,7.062785,6.30850887298584
34,Bace_35,6.058007,6.181992530822754
35,Bace_36,7.348817,5.8410444259643555
36,CDK2_01,7.1962667,7.378229141235352
37,CDK2_02,8.149706,7.525409698486328
38,CDK2_03,7.1764646,7.214740753173828
39,CDK2_04,7.144194,7.0954999923706055
40,CDK2_05,7.150795,7.4982404708862305
41,CDK2_06,6.6616073,7.623150825500488
42,CDK2_07,7.247606,7.525664329528809
43,CDK2_08,5.6245584,7.003267288208008
44,CDK2_09,5.7411714,6.970022201538086
45,CDK2_10,6.1834207,7.170069694519043
46,CDK2_11,8.247984,7.439359664916992
47,CDK2_12,6.996044,7.197643280029297
48,CDK2_13,6.393911,7.158334732055664
49,CDK2_14,5.7661076,6.974464416503906
50,CDK2_15,5.163974,6.97130012512207
