,pdbid,real,prediction
0,1a30,4.3,6.037538528442383
1,1bcu,3.28,4.6461181640625
2,1bzc,4.92,6.137450695037842
3,1c5z,4.01,3.8322978019714355
4,1e66,9.89,7.63838005065918
5,1eby,9.7,8.22342300415039
6,1g2k,7.96,8.139633178710938
7,1gpk,5.37,5.8288092613220215
8,1gpn,6.48,5.910917282104492
9,1h22,9.1,8.218695640563965
10,1h23,8.35,8.130874633789062
11,1k1i,6.58,7.4094648361206055
12,1lpg,7.09,6.971212387084961
13,1mq6,11.15,7.636512279510498
14,1nc1,6.12,7.194109916687012
15,1nc3,5.0,6.216979026794434
16,1nvq,8.25,8.1187744140625
17,1o0h,5.92,4.7298078536987305
18,1o3f,7.96,6.707746505737305
19,1o5b,5.77,4.384904384613037
20,1owh,7.4,6.2243242263793945
21,1oyt,7.24,7.452462196350098
22,1p1n,6.8,6.6741414070129395
23,1p1q,4.89,6.768161773681641
24,1ps3,2.28,6.725367546081543
25,1pxn,7.15,6.912301063537598
26,1q8t,4.76,5.166052341461182
27,1q8u,5.96,6.672399520874023
28,1qf1,7.32,6.898329734802246
29,1qkt,9.04,8.77851390838623
30,1r5y,6.46,4.990328311920166
31,1s38,5.15,4.698816299438477
32,1sqa,9.21,7.413498878479004
33,1syi,5.44,5.745689392089844
34,1u1b,7.8,5.3647260665893555
35,1uto,2.27,3.484978437423706
36,1vso,4.72,5.523856163024902
37,1w4o,5.22,4.953849792480469
38,1y6r,10.11,8.640121459960938
39,1yc1,6.17,7.574501037597656
40,1ydr,5.52,6.299237251281738
41,1ydt,7.32,6.37781286239624
42,1z6e,9.72,8.041399002075195
43,1z95,7.12,7.252033233642578
44,1z9g,5.64,5.091047763824463
45,2al5,8.4,6.870587348937988
46,2br1,5.14,8.087118148803711
47,2brb,4.86,6.4400715827941895
48,2c3i,7.6,7.958641052246094
49,2cbv,5.48,5.749427318572998
50,2cet,8.02,6.513551712036133
51,2fvd,8.52,8.14506721496582
52,2fxs,6.06,6.581467628479004
53,2hb1,3.8,4.856179714202881
54,2iwx,6.68,6.156184196472168
55,2j78,6.42,5.796969890594482
56,2j7h,7.19,5.904379844665527
57,2p15,10.3,8.1402587890625
58,2p4y,9.0,7.630331516265869
59,2pog,9.54,8.516597747802734
60,2qbp,8.4,6.955056667327881
61,2qbq,7.44,6.961236953735352
62,2qbr,6.33,6.335512161254883
63,2qe4,7.96,8.134540557861328
64,2qnq,6.11,7.666713714599609
65,2r9w,5.1,7.018252372741699
66,2v00,3.66,4.481429100036621
67,2v7a,8.3,7.60564661026001
68,2vkm,8.74,8.531124114990234
69,2vvn,7.3,5.950735092163086
70,2vw5,8.52,6.656141757965088
71,2w4x,4.85,5.981762409210205
72,2w66,4.05,6.275048732757568
73,2wbg,4.45,6.730103492736816
74,2wca,5.6,6.991586208343506
75,2weg,6.5,6.714072227478027
76,2wer,7.05,5.762478351593018
77,2wn9,8.52,5.623793601989746
78,2wnc,6.32,7.693408966064453
79,2wtv,8.74,7.948889255523682
80,2wvt,6.12,7.263442039489746
81,2x00,11.33,8.392999649047852
82,2xb8,7.59,4.796220779418945
83,2xbv,8.43,8.376848220825195
84,2xdl,3.1,5.0994415283203125
85,2xii,7.2,7.229337692260742
86,2xj7,6.66,6.178450107574463
87,2xnb,6.83,7.440271854400635
88,2xys,7.42,6.629419803619385
89,2y5h,5.79,7.554000377655029
90,2yfe,6.63,7.108476638793945
91,2yge,5.06,6.726187705993652
92,2yki,9.46,7.424455165863037
93,2ymd,3.16,6.866211891174316
94,2zb1,6.32,7.730332374572754
95,2zcq,8.82,6.88463020324707
96,2zcr,6.87,7.6818528175354
97,2zda,8.4,7.74706506729126
98,2zy1,7.4,7.071983337402344
99,3acw,4.76,7.0188446044921875
100,3ag9,8.05,5.541100978851318
101,3ao4,2.07,4.022134304046631
102,3arp,7.15,7.9105658531188965
103,3arq,6.4,7.240933418273926
104,3aru,3.22,4.708827972412109
105,3arv,5.64,7.495965480804443
106,3ary,6.0,4.193657875061035
107,3b1m,8.48,7.158273696899414
108,3b27,5.16,4.890563011169434
109,3b5r,8.77,7.49383544921875
110,3b65,9.27,7.6853437423706055
111,3b68,8.4,7.655933856964111
112,3bgz,6.26,7.031776428222656
113,3bv9,5.36,7.989384174346924
114,3cj4,6.51,6.462799072265625
115,3coy,6.02,6.668980121612549
116,3coz,5.57,6.632834434509277
117,3d4z,4.89,6.635047912597656
118,3d6q,3.76,4.316685676574707
119,3dd0,9.0,7.7892866134643555
120,3dx1,3.58,6.358486175537109
121,3dx2,6.82,6.788063049316406
122,3dxg,2.4,4.473062515258789
123,3e5a,8.23,7.804973602294922
124,3e92,8.0,7.929647922515869
125,3e93,8.85,7.724756717681885
126,3ebp,5.91,6.702409744262695
127,3ehy,5.85,7.108329772949219
128,3ejr,8.57,6.668163299560547
129,3f3a,4.19,5.064507484436035
130,3f3c,6.02,4.746330261230469
131,3f3d,7.16,4.747358322143555
132,3f3e,7.7,4.77362060546875
133,3fcq,2.77,4.125788688659668
134,3fur,8.0,7.183046340942383
135,3fv1,9.3,7.2507476806640625
136,3fv2,8.11,7.51780366897583
137,3g0w,9.52,8.12983512878418
138,3g2n,4.09,4.897402286529541
139,3g2z,2.36,3.4125473499298096
140,3g31,2.89,3.621971607208252
141,3gbb,6.9,7.158608436584473
142,3gc5,7.26,7.6181182861328125
143,3ge7,8.7,7.062167167663574
144,3gnw,9.1,8.270780563354492
145,3gr2,2.52,5.811650276184082
146,3gv9,2.12,3.6377615928649902
147,3gy4,5.1,4.547130584716797
148,3ivg,4.3,7.048862457275391
149,3jvr,5.72,4.964432239532471
150,3jvs,6.54,5.469018459320068
151,3jya,6.89,7.657090663909912
152,3k5v,6.3,7.382401466369629
153,3kgp,2.57,3.5541739463806152
154,3kr8,8.1,7.1671552658081055
155,3kwa,4.08,7.164427757263184
156,3l7b,2.4,4.42170524597168
157,3lka,2.82,5.101186752319336
158,3mss,4.66,3.7989602088928223
