pdbid,real,predictions,mean_pred
1p1n,6.8,"[5.201432704925537, 5.500934600830078, 6.530317783355713, 5.894193172454834, 6.0898661613464355, 4.899029731750488, 5.906158924102783, 5.861823081970215, 5.261989116668701, 5.7487568855285645]",5.69
1qkt,9.04,"[6.767476558685303, 6.379542827606201, 6.156975269317627, 6.425942897796631, 5.85014009475708, 6.165318965911865, 6.319752216339111, 6.316400051116943, 6.464166641235352, 6.400303363800049]",6.32
1syi,5.44,"[4.906549453735352, 4.988772869110107, 5.148486137390137, 4.934810638427734, 5.546071529388428, 4.871423244476318, 5.248028755187988, 4.728523254394531, 5.180952548980713, 5.55311918258667]",5.11
1y6r,10.11,"[6.467012882232666, 6.838773250579834, 6.459664821624756, 6.437874794006348, 6.550759792327881, 6.325488567352295, 6.346046447753906, 6.544895648956299, 6.479513168334961, 6.734042644500732]",6.52
1yc1,6.17,"[6.428224086761475, 6.639689922332764, 6.364857196807861, 6.453023433685303, 6.350734710693359, 6.811273097991943, 6.602837085723877, 6.516295909881592, 6.8167595863342285, 6.9526286125183105]",6.59
2v00,3.66,"[4.609860420227051, 4.930660724639893, 4.696731090545654, 4.430417060852051, 4.372176170349121, 3.9417266845703125, 4.679896354675293, 4.3903350830078125, 4.648386001586914, 4.55980920791626]",4.53
2vw5,8.52,"[6.680001735687256, 6.724411487579346, 7.131120204925537, 7.062224864959717, 6.977383136749268, 6.89531135559082, 6.282643795013428, 6.687796115875244, 6.687553405761719, 6.448667526245117]",6.76
2wer,7.05,"[5.665680408477783, 5.321267604827881, 5.718822002410889, 5.769554615020752, 5.706079959869385, 5.921258449554443, 5.563058376312256, 5.764355182647705, 6.066052436828613, 5.632174015045166]",5.71
2wnc,6.32,"[5.935417652130127, 5.802984714508057, 5.6677069664001465, 6.021760940551758, 6.68685245513916, 6.085117340087891, 5.867800235748291, 6.483456134796143, 5.847280025482178, 6.3733038902282715]",6.08
2wvt,6.12,"[5.138760089874268, 5.055758953094482, 5.016861915588379, 4.9782395362854, 5.222868919372559, 5.144649982452393, 5.131779670715332, 5.187255382537842, 5.055578231811523, 5.140373706817627]",5.11
