,pdbid,real,prediction
0,1a30,4.3,5.996771812438965
1,1bcu,3.28,5.748610496520996
2,1bzc,4.92,6.355423450469971
3,1c5z,4.01,3.833611488342285
4,1e66,9.89,6.329413414001465
5,1eby,9.7,9.346394538879395
6,1g2k,7.96,8.673507690429688
7,1gpk,5.37,6.51972770690918
8,1gpn,6.48,6.259539604187012
9,1h22,9.1,6.24208402633667
10,1h23,8.35,6.375790596008301
11,1k1i,6.58,7.537972450256348
12,1lpg,7.09,7.239755630493164
13,1mq6,11.15,8.40843391418457
14,1nc1,6.12,8.747589111328125
15,1nc3,5.0,8.067124366760254
16,1nvq,8.25,5.692682266235352
17,1o0h,5.92,5.184935092926025
18,1o3f,7.96,7.192572116851807
19,1o5b,5.77,4.361210346221924
20,1owh,7.4,7.899570465087891
21,1oyt,7.24,7.559044361114502
22,1p1n,6.8,5.9873151779174805
23,1p1q,4.89,5.834595680236816
24,1ps3,2.28,5.523746490478516
25,1pxn,7.15,6.8919806480407715
26,1q8t,4.76,5.18031120300293
27,1q8u,5.96,7.058945655822754
28,1qf1,7.32,7.24461555480957
29,1qkt,9.04,7.122342109680176
30,1r5y,6.46,4.938514232635498
31,1s38,5.15,2.8951663970947266
32,1sqa,9.21,8.028969764709473
33,1syi,5.44,4.8174285888671875
34,1u1b,7.8,4.967771053314209
35,1uto,2.27,3.9134387969970703
36,1vso,4.72,6.051388740539551
37,1w4o,5.22,4.664689064025879
38,1y6r,10.11,9.090231895446777
39,1yc1,6.17,6.793832778930664
40,1ydr,5.52,5.589482307434082
41,1ydt,7.32,7.014300346374512
42,1z6e,9.72,8.069673538208008
43,1z95,7.12,7.149170398712158
44,1z9g,5.64,5.8940815925598145
45,2al5,8.4,5.957943916320801
46,2br1,5.14,7.237460136413574
47,2brb,4.86,6.874995708465576
48,2c3i,7.6,5.859040260314941
49,2cbv,5.48,5.411786079406738
50,2cet,8.02,6.135919570922852
51,2fvd,8.52,6.852776527404785
52,2fxs,6.06,5.770924091339111
53,2hb1,3.8,4.913722515106201
54,2iwx,6.68,4.322348594665527
55,2j78,6.42,5.183012962341309
56,2j7h,7.19,7.06316614151001
57,2p15,10.3,6.680501937866211
58,2p4y,9.0,7.437870502471924
59,2pog,9.54,6.06614875793457
60,2qbp,8.4,5.517223358154297
61,2qbq,7.44,8.29126262664795
62,2qbr,6.33,6.836308479309082
63,2qe4,7.96,5.345643043518066
64,2qnq,6.11,6.858236312866211
65,2r9w,5.1,7.051665306091309
66,2v00,3.66,5.603870391845703
67,2v7a,8.3,7.199394226074219
68,2vkm,8.74,9.00779914855957
69,2vvn,7.3,6.892370223999023
