,pdbid,real,prediction
0,1a30,4.3,6.6393585205078125
1,1bcu,3.28,6.337357997894287
2,1bzc,4.92,6.191752910614014
3,1c5z,4.01,3.675107002258301
4,1e66,9.89,6.942043781280518
5,1eby,9.7,7.998960018157959
6,1g2k,7.96,7.911194324493408
7,1gpk,5.37,7.036784648895264
8,1gpn,6.48,6.780564308166504
9,1h22,9.1,7.296705722808838
10,1h23,8.35,7.217050552368164
11,1k1i,6.58,7.539928436279297
12,1lpg,7.09,7.697020053863525
13,1mq6,11.15,8.090002059936523
14,1nc1,6.12,8.931439399719238
15,1nc3,5.0,6.853496074676514
16,1nvq,8.25,6.987029075622559
17,1o0h,5.92,5.089993000030518
18,1o3f,7.96,7.258911609649658
19,1o5b,5.77,4.6436967849731445
20,1owh,7.4,8.1695556640625
21,1oyt,7.24,7.5682220458984375
22,1p1n,6.8,6.519582748413086
23,1p1q,4.89,5.64452600479126
24,1ps3,2.28,5.178103923797607
25,1pxn,7.15,6.982177257537842
26,1q8t,4.76,5.502358913421631
27,1q8u,5.96,6.907541751861572
28,1qf1,7.32,7.03527307510376
29,1qkt,9.04,8.597975730895996
30,1r5y,6.46,5.69562292098999
31,1s38,5.15,4.09161901473999
32,1sqa,9.21,8.364328384399414
33,1syi,5.44,4.954280376434326
34,1u1b,7.8,5.281852722167969
35,1uto,2.27,3.817833423614502
36,1vso,4.72,5.803336143493652
37,1w4o,5.22,4.624900817871094
38,1y6r,10.11,9.600749015808105
39,1yc1,6.17,6.526394844055176
40,1ydr,5.52,5.251089096069336
41,1ydt,7.32,6.288087368011475
42,1z6e,9.72,8.539606094360352
43,1z95,7.12,6.33955717086792
44,1z9g,5.64,5.898545742034912
45,2al5,8.4,5.7546563148498535
46,2br1,5.14,7.4546799659729
47,2brb,4.86,6.841105937957764
48,2c3i,7.6,6.126745700836182
49,2cbv,5.48,5.352325916290283
50,2cet,8.02,5.027165412902832
51,2fvd,8.52,6.916258811950684
52,2fxs,6.06,6.105518341064453
53,2hb1,3.8,5.99550724029541
54,2iwx,6.68,5.333261013031006
55,2j78,6.42,5.147034645080566
56,2j7h,7.19,6.056796550750732
57,2p15,10.3,6.703028202056885
58,2p4y,9.0,6.95839262008667
59,2pog,9.54,5.168708324432373
60,2qbp,8.4,5.274650573730469
61,2qbq,7.44,8.493677139282227
62,2qbr,6.33,5.840113162994385
63,2qe4,7.96,5.455775737762451
64,2qnq,6.11,6.784017086029053
65,2r9w,5.1,5.920773029327393
66,2v00,3.66,4.381197452545166
67,2v7a,8.3,7.353133678436279
68,2vkm,8.74,8.568706512451172
69,2vvn,7.3,6.882252216339111
70,2vw5,8.52,7.181983470916748
71,2w4x,4.85,6.586000442504883
72,2w66,4.05,7.403838157653809
73,2wbg,4.45,6.278543472290039
74,2wca,5.6,6.157130718231201
75,2weg,6.5,3.8720130920410156
76,2wer,7.05,4.959539890289307
77,2wn9,8.52,5.97143030166626
78,2wnc,6.32,6.3241682052612305
79,2wtv,8.74,7.72076940536499
80,2wvt,6.12,5.186126232147217
81,2x00,11.33,8.846074104309082
82,2xb8,7.59,6.2573113441467285
83,2xbv,8.43,8.801989555358887
84,2xdl,3.1,5.2908735275268555
85,2xii,7.2,6.501758575439453
86,2xj7,6.66,6.181159496307373
87,2xnb,6.83,6.922396659851074
88,2xys,7.42,7.367227077484131
89,2y5h,5.79,7.250258445739746
90,2yfe,6.63,7.322276592254639
91,2yge,5.06,5.280679225921631
92,2yki,9.46,6.161220073699951
93,2ymd,3.16,7.873137950897217
94,2zb1,6.32,7.206864833831787
95,2zcq,8.82,6.307322025299072
96,2zcr,6.87,6.8503875732421875
97,2zda,8.4,5.182509422302246
98,2zy1,7.4,8.89420223236084
99,3acw,4.76,6.1291184425354
100,3ag9,8.05,7.546741008758545
101,3ao4,2.07,6.081625461578369
102,3arp,7.15,6.567615985870361
103,3arq,6.4,6.442086696624756
104,3aru,3.22,6.868350982666016
105,3arv,5.64,6.148011207580566
106,3ary,6.0,6.670629978179932
107,3b1m,8.48,7.455423831939697
108,3b27,5.16,6.827232360839844
109,3b5r,8.77,8.205876350402832
110,3b65,9.27,8.208462715148926
111,3b68,8.4,6.712831020355225
112,3bgz,6.26,6.586430072784424
113,3bv9,5.36,6.404099941253662
114,3cj4,6.51,6.259674549102783
115,3coy,6.02,7.714511394500732
116,3coz,5.57,7.275824546813965
117,3d4z,4.89,6.890852451324463
118,3d6q,3.76,7.145984172821045
119,3dd0,9.0,4.978725910186768
120,3dx1,3.58,6.400691509246826
121,3dx2,6.82,7.039737224578857
122,3dxg,2.4,4.739776134490967
123,3e5a,8.23,7.302559852600098
124,3e92,8.0,7.210005283355713
125,3e93,8.85,6.659754276275635
126,3ebp,5.91,6.774850368499756
127,3ehy,5.85,5.869119167327881
128,3ejr,8.57,8.196150779724121
129,3f3a,4.19,4.690971374511719
130,3f3c,6.02,4.270357131958008
131,3f3d,7.16,5.13873815536499
132,3f3e,7.7,4.3932342529296875
133,3fcq,2.77,4.674610614776611
134,3fur,8.0,8.273987770080566
135,3fv1,9.3,6.074657917022705
136,3fv2,8.11,6.096823215484619
137,3g0w,9.52,7.3447265625
138,3g2n,4.09,4.868983745574951
139,3g2z,2.36,3.9241929054260254
140,3g31,2.89,5.659195423126221
141,3gbb,6.9,7.030160427093506
142,3gc5,7.26,7.532451629638672
143,3ge7,8.7,7.128472328186035
144,3gnw,9.1,8.529195785522461
145,3gr2,2.52,3.234128952026367
146,3gv9,2.12,5.6225786209106445
147,3gy4,5.1,4.123567581176758
148,3ivg,4.3,5.791536808013916
149,3jvr,5.72,8.684021949768066
150,3jvs,6.54,6.239175319671631
151,3jya,6.89,5.798155307769775
152,3k5v,6.3,7.541379451751709
153,3kgp,2.57,5.016573905944824
154,3kr8,8.1,6.441351890563965
155,3kwa,4.08,5.5712432861328125
156,3l7b,2.4,5.553814888000488
157,3lka,2.82,3.902833938598633
158,3mss,4.66,8.17397403717041
159,3myg,10.7,8.03022575378418
160,3n76,6.85,6.609147548675537
161,3n7a,3.7,3.3179931640625
162,3n86,5.64,7.125827789306641
163,3nq9,4.03,4.666582107543945
164,3nw9,9.0,6.983522891998291
165,3nx7,8.1,5.340638637542725
166,3o9i,11.82,10.946415901184082
167,3oe4,7.47,6.56972599029541
168,3oe5,6.88,6.133349418640137
169,3ozs,5.33,7.050560474395752
170,3ozt,4.13,5.924494743347168
171,3p5o,7.26,8.211507797241211
172,3prs,7.82,7.847691059112549
173,3pww,7.32,7.496955394744873
174,3pxf,4.43,4.327183723449707
175,3pyy,6.86,7.531955242156982
176,3qgy,7.8,7.349670886993408
177,3qqs,5.82,5.167266368865967
178,3r88,4.82,5.8886919021606445
179,3rlr,7.52,7.883184909820557
180,3rr4,4.55,6.828615188598633
181,3rsx,4.41,4.260410785675049
182,3ryj,7.8,6.748923301696777
183,3syr,5.1,6.26907205581665
184,3tsk,7.17,8.073430061340332
185,3twp,3.92,5.693057060241699
186,3u5j,5.61,7.286733150482178
187,3u8k,8.66,5.410972595214844
188,3u8n,10.17,5.471044063568115
189,3u9q,4.38,5.07348108291626
190,3udh,2.85,6.128851413726807
191,3ueu,5.24,5.215534687042236
192,3uev,5.89,5.352288722991943
193,3uew,6.31,5.477208137512207
194,3uex,6.92,5.758886814117432
195,3ui7,9.0,7.021999835968018
196,3uo4,6.52,7.292446136474609
197,3up2,7.4,7.674729347229004
198,3uri,9.0,6.868149280548096
199,3utu,10.92,8.242037773132324
200,3uuo,7.96,7.301836013793945
201,3wtj,6.53,5.993161678314209
202,3wz8,5.82,7.971185207366943
203,3zdg,7.1,4.362431526184082
204,3zso,5.12,6.649229049682617
205,3zsx,3.28,6.100480556488037
206,3zt2,2.84,6.663513660430908
207,4abg,3.57,5.908543109893799
208,4agn,3.97,6.382085800170898
209,4agp,4.69,7.628876686096191
210,4agq,5.01,7.8824849128723145
211,4bkt,3.62,4.733558177947998
212,4cig,3.67,6.946470737457275
213,4ciw,4.82,3.74990177154541
214,4cr9,4.1,4.690217971801758
215,4cra,7.22,7.855294704437256
216,4crc,8.72,7.733213424682617
217,4ddh,3.3,4.625943183898926
218,4ddk,2.29,4.972934246063232
219,4de1,5.96,7.276496887207031
220,4de2,4.12,7.696401596069336
221,4de3,5.52,6.888082981109619
222,4djv,6.72,6.617672443389893
223,4dld,5.82,5.5396833419799805
224,4dli,5.62,6.626449108123779
225,4e5w,7.66,7.843520164489746
226,4e6q,8.36,6.800476551055908
227,4ea2,6.44,7.761099815368652
228,4eky,3.52,5.980526447296143
229,4eo8,8.15,6.731007099151611
230,4eor,6.3,6.3281378746032715
231,4f09,6.7,6.704802513122559
232,4f2w,11.3,9.055970191955566
233,4f3c,11.82,7.876053810119629
234,4f9w,6.94,7.246140003204346
235,4gfm,7.22,5.781716823577881
236,4gid,10.77,7.066005706787109
237,4gkm,5.17,5.440753936767578
238,4gr0,9.55,7.387144565582275
239,4hge,7.92,7.155499458312988
240,4ih5,4.11,4.676605701446533
241,4ih7,5.24,5.917721748352051
242,4ivb,8.72,7.113259315490723
243,4ivc,10.0,7.304263114929199
244,4ivd,9.52,7.437690258026123
245,4j21,7.41,7.090043544769287
246,4j28,5.7,7.271009922027588
247,4j3l,7.8,5.353473663330078
248,4jfs,5.27,5.272026538848877
249,4jia,9.22,8.107105255126953
250,4jsz,2.3,4.863983154296875
251,4jxs,4.74,6.210961818695068
252,4k18,8.96,7.635863780975342
253,4k77,6.63,5.802585124969482
254,4kz6,3.1,5.404059886932373
255,4kzq,6.1,6.893099308013916
256,4kzu,6.5,6.629436492919922
257,4llx,2.89,4.843432903289795
258,4lzs,4.8,4.63129997253418
259,4m0y,6.46,6.755473613739014
260,4m0z,5.19,6.689756870269775
261,4mgd,4.69,6.439908504486084
262,4mme,6.5,6.193647861480713
263,4ogj,6.79,7.971785545349121
264,4owm,2.96,4.033703804016113
265,4pcs,7.85,4.973535537719727
266,4qac,9.4,7.520742893218994
267,4qd6,8.64,7.871636867523193
268,4rfm,10.05,7.238069534301758
269,4tmn,10.17,8.275373458862305
270,4twp,10.0,7.905090808868408
271,4ty7,9.52,7.698401927947998
272,4u4s,2.92,4.80679178237915
273,4w9c,4.65,6.636390209197998
274,4w9h,6.73,8.502470970153809
275,4w9i,5.96,6.987522602081299
276,4w9l,5.02,8.739014625549316
277,4wiv,6.26,8.748266220092773
278,4x6p,8.3,8.185674667358398
279,5a7b,3.57,8.010887145996094
280,5aba,2.98,7.353314399719238
281,5c28,5.66,4.6063103675842285
282,5c2h,11.09,8.102235794067383
283,5dwr,11.22,8.109761238098145
284,5tmn,8.04,6.292806148529053
