,pdbid,real,prediction
0,1a30,4.3,5.919488430023193
1,1bcu,3.28,5.568788051605225
2,1bzc,4.92,6.1846208572387695
3,1c5z,4.01,3.566842794418335
4,1e66,9.89,7.396930694580078
5,1eby,9.7,7.961679935455322
6,1g2k,7.96,8.87785530090332
7,1gpk,5.37,6.567998886108398
8,1gpn,6.48,6.854503154754639
9,1h22,9.1,5.897823333740234
10,1h23,8.35,6.526457786560059
11,1k1i,6.58,7.707124710083008
12,1lpg,7.09,7.51240348815918
13,1mq6,11.15,8.441993713378906
14,1nc1,6.12,9.138160705566406
15,1nc3,5.0,6.310031890869141
16,1nvq,8.25,6.810844421386719
17,1o0h,5.92,5.121159553527832
18,1o3f,7.96,7.13505220413208
19,1o5b,5.77,5.4586029052734375
20,1owh,7.4,8.219213485717773
21,1oyt,7.24,7.67537784576416
22,1p1n,6.8,6.898977279663086
23,1p1q,4.89,6.384011268615723
24,1ps3,2.28,4.941378593444824
25,1pxn,7.15,6.988383769989014
26,1q8t,4.76,5.392724990844727
27,1q8u,5.96,6.254024028778076
28,1qf1,7.32,6.388733863830566
29,1qkt,9.04,6.546541213989258
30,1r5y,6.46,4.3500823974609375
31,1s38,5.15,3.783810615539551
32,1sqa,9.21,8.522040367126465
33,1syi,5.44,5.3033576011657715
34,1u1b,7.8,5.3331298828125
35,1uto,2.27,3.924757480621338
36,1vso,4.72,5.7417402267456055
37,1w4o,5.22,4.800759315490723
38,1y6r,10.11,8.61616325378418
39,1yc1,6.17,7.140666961669922
40,1ydr,5.52,5.353673934936523
41,1ydt,7.32,6.1202287673950195
42,1z6e,9.72,8.588013648986816
43,1z95,7.12,6.62489128112793
44,1z9g,5.64,5.616168975830078
45,2al5,8.4,6.574110984802246
46,2br1,5.14,6.706093788146973
47,2brb,4.86,6.038002967834473
48,2c3i,7.6,6.101038932800293
49,2cbv,5.48,5.168488025665283
50,2cet,8.02,6.113408088684082
51,2fvd,8.52,8.039811134338379
52,2fxs,6.06,6.832223892211914
53,2hb1,3.8,4.864367961883545
54,2iwx,6.68,5.005306243896484
55,2j78,6.42,4.212041854858398
56,2j7h,7.19,5.773539066314697
57,2p15,10.3,7.215778350830078
58,2p4y,9.0,7.782968997955322
59,2pog,9.54,6.038873195648193
60,2qbp,8.4,6.131744384765625
61,2qbq,7.44,7.658227443695068
62,2qbr,6.33,6.536559104919434
