,pdbid,real,prediction
0,1a30,4.3,6.850291728973389
1,1bcu,3.28,5.646953582763672
2,1bzc,4.92,5.880113124847412
3,1c5z,4.01,3.8784162998199463
4,1e66,9.89,6.990126132965088
5,1eby,9.7,8.207283020019531
6,1g2k,7.96,8.366403579711914
7,1gpk,5.37,6.146004676818848
8,1gpn,6.48,6.020912170410156
9,1h22,9.1,6.282846927642822
10,1h23,8.35,6.960440635681152
11,1k1i,6.58,7.32351541519165
12,1lpg,7.09,8.157621383666992
13,1mq6,11.15,8.455230712890625
14,1nc1,6.12,8.94389533996582
15,1nc3,5.0,5.196965217590332
16,1nvq,8.25,5.873412609100342
17,1o0h,5.92,5.353757858276367
18,1o3f,7.96,7.046627998352051
19,1o5b,5.77,6.468719005584717
20,1owh,7.4,8.069524765014648
21,1oyt,7.24,8.199323654174805
22,1p1n,6.8,6.958401203155518
23,1p1q,4.89,6.06123161315918
24,1ps3,2.28,4.914367198944092
25,1pxn,7.15,6.701558589935303
26,1q8t,4.76,5.222236633300781
27,1q8u,5.96,5.99610710144043
28,1qf1,7.32,6.797873020172119
29,1qkt,9.04,6.897671699523926
30,1r5y,6.46,4.597498893737793
31,1s38,5.15,3.444272518157959
32,1sqa,9.21,8.254789352416992
33,1syi,5.44,5.137781143188477
34,1u1b,7.8,5.6653852462768555
35,1uto,2.27,4.152893543243408
36,1vso,4.72,5.66525411605835
37,1w4o,5.22,4.547070503234863
38,1y6r,10.11,9.47722053527832
39,1yc1,6.17,6.56630802154541
40,1ydr,5.52,5.171286582946777
41,1ydt,7.32,6.120911121368408
42,1z6e,9.72,8.486398696899414
43,1z95,7.12,7.122247219085693
44,1z9g,5.64,6.178264141082764
45,2al5,8.4,6.394598007202148
46,2br1,5.14,6.371507167816162
47,2brb,4.86,5.915051460266113
48,2c3i,7.6,6.68169641494751
49,2cbv,5.48,5.48146915435791
50,2cet,8.02,6.137149810791016
51,2fvd,8.52,7.338519096374512
52,2fxs,6.06,6.2536115646362305
53,2hb1,3.8,5.037652015686035
54,2iwx,6.68,4.857198238372803
55,2j78,6.42,4.210847854614258
56,2j7h,7.19,5.341343879699707
57,2p15,10.3,7.526779651641846
58,2p4y,9.0,7.417202472686768
59,2pog,9.54,7.0019850730896
60,2qbp,8.4,6.112447738647461
61,2qbq,7.44,8.063875198364258
62,2qbr,6.33,6.0216217041015625
63,2qe4,7.96,7.037896633148193
64,2qnq,6.11,6.639188766479492
65,2r9w,5.1,5.888432502746582
66,2v00,3.66,4.618852138519287
67,2v7a,8.3,6.931361675262451
68,2vkm,8.74,8.401487350463867
69,2vvn,7.3,5.615113258361816
70,2vw5,8.52,7.031324863433838
71,2w4x,4.85,5.630186080932617
72,2w66,4.05,6.834593772888184
73,2wbg,4.45,5.601318359375
74,2wca,5.6,5.846951007843018
75,2weg,6.5,4.550777912139893
76,2wer,7.05,5.898196220397949
77,2wn9,8.52,6.228543758392334
78,2wnc,6.32,7.045558452606201
79,2wtv,8.74,8.126853942871094
80,2wvt,6.12,4.099059104919434
81,2x00,11.33,9.01048469543457
82,2xb8,7.59,6.501468181610107
83,2xbv,8.43,8.70057487487793
84,2xdl,3.1,5.400609493255615
85,2xii,7.2,7.42171049118042
86,2xj7,6.66,5.291847229003906
87,2xnb,6.83,7.294943332672119
88,2xys,7.42,7.2322611808776855
89,2y5h,5.79,7.261435031890869
90,2yfe,6.63,7.3786492347717285
91,2yge,5.06,5.471014022827148
92,2yki,9.46,5.914891719818115
93,2ymd,3.16,8.166088104248047
94,2zb1,6.32,7.300159931182861
95,2zcq,8.82,6.433525562286377
96,2zcr,6.87,6.345747470855713
97,2zda,8.4,5.033968448638916
98,2zy1,7.4,6.907505512237549
99,3acw,4.76,6.21612548828125
100,3ag9,8.05,7.242645740509033
101,3ao4,2.07,5.567821025848389
102,3arp,7.15,6.928546905517578
103,3arq,6.4,6.600239276885986
104,3aru,3.22,5.152091026306152
105,3arv,5.64,5.561341762542725
106,3ary,6.0,6.956037998199463
107,3b1m,8.48,7.621677398681641
108,3b27,5.16,6.043270587921143
109,3b5r,8.77,7.766146183013916
110,3b65,9.27,7.254749774932861
111,3b68,8.4,6.6493239402771
112,3bgz,6.26,6.101449489593506
113,3bv9,5.36,6.378968715667725
114,3cj4,6.51,6.874406814575195
115,3coy,6.02,7.251394271850586
116,3coz,5.57,7.127596855163574
117,3d4z,4.89,6.082790374755859
118,3d6q,3.76,4.5195159912109375
119,3dd0,9.0,6.171490669250488
120,3dx1,3.58,6.521771430969238
121,3dx2,6.82,7.323838710784912
122,3dxg,2.4,4.572540283203125
123,3e5a,8.23,7.229534149169922
124,3e92,8.0,6.996128082275391
125,3e93,8.85,7.0789947509765625
126,3ebp,5.91,5.899045944213867
127,3ehy,5.85,4.624305248260498
128,3ejr,8.57,8.264030456542969
129,3f3a,4.19,4.597818374633789
130,3f3c,6.02,3.7614245414733887
131,3f3d,7.16,5.04098653793335
132,3f3e,7.7,4.81504487991333
133,3fcq,2.77,4.436999320983887
134,3fur,8.0,8.298213958740234
135,3fv1,9.3,6.324315071105957
136,3fv2,8.11,6.2819061279296875
137,3g0w,9.52,7.420712471008301
138,3g2n,4.09,6.05523681640625
139,3g2z,2.36,3.6443018913269043
140,3g31,2.89,4.740667819976807
141,3gbb,6.9,6.484370708465576
142,3gc5,7.26,6.870259761810303
143,3ge7,8.7,7.533435344696045
144,3gnw,9.1,8.095200538635254
145,3gr2,2.52,3.211408853530884
146,3gv9,2.12,4.2501091957092285
147,3gy4,5.1,4.6895527839660645
148,3ivg,4.3,6.40123987197876
149,3jvr,5.72,7.9867844581604
150,3jvs,6.54,6.975107669830322
151,3jya,6.89,5.204089641571045
152,3k5v,6.3,7.205766201019287
153,3kgp,2.57,5.019534587860107
154,3kr8,8.1,5.256102561950684
155,3kwa,4.08,4.914796352386475
156,3l7b,2.4,4.290641784667969
157,3lka,2.82,4.224087715148926
158,3mss,4.66,6.7535014152526855
159,3myg,10.7,7.705409526824951
160,3n76,6.85,6.163886070251465
161,3n7a,3.7,4.96939754486084
162,3n86,5.64,6.9026594161987305
163,3nq9,4.03,4.417838096618652
164,3nw9,9.0,7.929564952850342
165,3nx7,8.1,5.112529277801514
166,3o9i,11.82,11.535083770751953
167,3oe4,7.47,6.593374729156494
168,3oe5,6.88,5.7343363761901855
169,3ozs,5.33,7.79325532913208
170,3ozt,4.13,5.161453723907471
171,3p5o,7.26,7.617490291595459
172,3prs,7.82,5.985964775085449
173,3pww,7.32,6.902368545532227
174,3pxf,4.43,4.7683258056640625
175,3pyy,6.86,7.054788112640381
176,3qgy,7.8,7.799091815948486
177,3qqs,5.82,5.153865337371826
178,3r88,4.82,5.839250564575195
179,3rlr,7.52,7.526404857635498
180,3rr4,4.55,6.604770660400391
181,3rsx,4.41,3.7793710231781006
182,3ryj,7.8,7.389751434326172
183,3syr,5.1,3.9482171535491943
184,3tsk,7.17,8.513822555541992
185,3twp,3.92,4.528249740600586
186,3u5j,5.61,7.0601725578308105
187,3u8k,8.66,5.28275728225708
188,3u8n,10.17,5.869396209716797
189,3u9q,4.38,4.865939617156982
190,3udh,2.85,6.046757221221924
191,3ueu,5.24,5.045825004577637
192,3uev,5.89,5.303999900817871
193,3uew,6.31,5.4997663497924805
194,3uex,6.92,5.865307807922363
195,3ui7,9.0,7.087547779083252
196,3uo4,6.52,7.262181758880615
197,3up2,7.4,7.848860740661621
198,3uri,9.0,6.077791213989258
199,3utu,10.92,6.141457557678223
200,3uuo,7.96,6.735069274902344
201,3wtj,6.53,6.560207843780518
202,3wz8,5.82,7.525880813598633
203,3zdg,7.1,4.684008598327637
204,3zso,5.12,6.367487907409668
205,3zsx,3.28,5.564838409423828
206,3zt2,2.84,7.288546085357666
207,4abg,3.57,4.140490531921387
208,4agn,3.97,6.578732013702393
209,4agp,4.69,6.620083332061768
210,4agq,5.01,6.764138698577881
211,4bkt,3.62,4.124249458312988
212,4cig,3.67,6.7640557289123535
213,4ciw,4.82,4.616083145141602
214,4cr9,4.1,5.355839729309082
215,4cra,7.22,8.202281951904297
216,4crc,8.72,7.799116611480713
217,4ddh,3.3,3.8974123001098633
218,4ddk,2.29,4.474620819091797
219,4de1,5.96,7.3070292472839355
220,4de2,4.12,7.319337844848633
221,4de3,5.52,6.730087757110596
222,4djv,6.72,7.00360107421875
223,4dld,5.82,5.593822002410889
224,4dli,5.62,6.1549882888793945
225,4e5w,7.66,8.006841659545898
226,4e6q,8.36,7.70154333114624
227,4ea2,6.44,6.9036688804626465
228,4eky,3.52,5.571713447570801
229,4eo8,8.15,7.205709934234619
230,4eor,6.3,7.018508434295654
231,4f09,6.7,6.752401828765869
232,4f2w,11.3,8.404901504516602
233,4f3c,11.82,7.255117416381836
234,4f9w,6.94,6.8516669273376465
235,4gfm,7.22,6.0349321365356445
236,4gid,10.77,7.658141613006592
237,4gkm,5.17,5.833950042724609
238,4gr0,9.55,7.89686918258667
239,4hge,7.92,7.096800327301025
240,4ih5,4.11,5.161004543304443
241,4ih7,5.24,5.602887153625488
242,4ivb,8.72,7.121459484100342
243,4ivc,10.0,7.704855918884277
244,4ivd,9.52,7.901869297027588
245,4j21,7.41,6.444767475128174
246,4j28,5.7,7.1623430252075195
247,4j3l,7.8,5.2538604736328125
248,4jfs,5.27,5.090610027313232
249,4jia,9.22,7.173978328704834
