,pdbid,real,prediction
0,1a30,4.3,6.695186614990234
1,1bcu,3.28,5.6831464767456055
2,1bzc,4.92,6.23156213760376
3,1c5z,4.01,3.8373260498046875
4,1e66,9.89,6.945544242858887
5,1eby,9.7,8.1798095703125
6,1g2k,7.96,8.055444717407227
7,1gpk,5.37,6.568723678588867
8,1gpn,6.48,6.870139122009277
9,1h22,9.1,6.818181991577148
10,1h23,8.35,6.968229293823242
11,1k1i,6.58,7.520244598388672
12,1lpg,7.09,7.058689117431641
13,1mq6,11.15,8.289228439331055
14,1nc1,6.12,8.431150436401367
15,1nc3,5.0,8.357606887817383
16,1nvq,8.25,5.85717248916626
17,1o0h,5.92,5.247124671936035
18,1o3f,7.96,7.545766353607178
19,1o5b,5.77,5.794051170349121
20,1owh,7.4,7.984679222106934
21,1oyt,7.24,7.076293468475342
22,1p1n,6.8,5.814915657043457
23,1p1q,4.89,6.371667385101318
24,1ps3,2.28,5.87455415725708
25,1pxn,7.15,7.043692588806152
26,1q8t,4.76,5.275986671447754
27,1q8u,5.96,6.925699710845947
28,1qf1,7.32,7.128116607666016
29,1qkt,9.04,6.542283535003662
30,1r5y,6.46,5.395087718963623
31,1s38,5.15,3.731630802154541
32,1sqa,9.21,8.121419906616211
33,1syi,5.44,5.489915370941162
34,1u1b,7.8,5.142491817474365
35,1uto,2.27,3.917198657989502
36,1vso,4.72,5.539370059967041
37,1w4o,5.22,4.689918041229248
38,1y6r,10.11,8.297516822814941
39,1yc1,6.17,6.803336143493652
40,1ydr,5.52,5.6555891036987305
41,1ydt,7.32,6.165597438812256
42,1z6e,9.72,8.454813003540039
43,1z95,7.12,6.686179161071777
44,1z9g,5.64,6.281713008880615
45,2al5,8.4,6.296523094177246
46,2br1,5.14,7.03993034362793
47,2brb,4.86,6.652125358581543
48,2c3i,7.6,6.152838706970215
49,2cbv,5.48,4.785527229309082
50,2cet,8.02,6.068392753601074
51,2fvd,8.52,6.550606727600098
52,2fxs,6.06,6.5712199211120605
53,2hb1,3.8,5.55404806137085
54,2iwx,6.68,6.338642120361328
55,2j78,6.42,5.308441638946533
56,2j7h,7.19,6.0467529296875
57,2p15,10.3,7.116732120513916
58,2p4y,9.0,6.924144268035889
59,2pog,9.54,5.915500164031982
60,2qbp,8.4,5.823354244232178
61,2qbq,7.44,8.696710586547852
62,2qbr,6.33,7.292853355407715
63,2qe4,7.96,6.284998416900635
64,2qnq,6.11,7.051997184753418
65,2r9w,5.1,6.526717185974121
66,2v00,3.66,4.464146614074707
67,2v7a,8.3,7.016337871551514
68,2vkm,8.74,8.739971160888672
69,2vvn,7.3,6.4309492111206055
70,2vw5,8.52,6.465932846069336
71,2w4x,4.85,6.093084812164307
72,2w66,4.05,6.778777122497559
73,2wbg,4.45,5.3591766357421875
74,2wca,5.6,6.654401779174805
75,2weg,6.5,3.96337890625
76,2wer,7.05,5.650683879852295
77,2wn9,8.52,6.282417297363281
78,2wnc,6.32,7.175525665283203
79,2wtv,8.74,7.609940528869629
80,2wvt,6.12,4.651949405670166
81,2x00,11.33,8.753034591674805
82,2xb8,7.59,6.137714862823486
83,2xbv,8.43,9.257584571838379
84,2xdl,3.1,5.621007919311523
85,2xii,7.2,6.892510890960693
86,2xj7,6.66,5.610459327697754
87,2xnb,6.83,6.820282936096191
88,2xys,7.42,7.2815680503845215
89,2y5h,5.79,6.680598258972168
90,2yfe,6.63,7.662285804748535
91,2yge,5.06,5.450064659118652
92,2yki,9.46,6.131446361541748
93,2ymd,3.16,7.933349609375
94,2zb1,6.32,7.532973289489746
95,2zcq,8.82,6.100803375244141
96,2zcr,6.87,6.667774200439453
97,2zda,8.4,5.13747501373291
98,2zy1,7.4,7.535614490509033
99,3acw,4.76,6.807853698730469
100,3ag9,8.05,6.606830596923828
101,3ao4,2.07,5.3054728507995605
102,3arp,7.15,6.996277809143066
103,3arq,6.4,6.658517837524414
104,3aru,3.22,6.902416706085205
105,3arv,5.64,6.505533695220947
106,3ary,6.0,6.387707710266113
107,3b1m,8.48,7.36474609375
108,3b27,5.16,6.008520603179932
109,3b5r,8.77,8.022626876831055
110,3b65,9.27,7.852920055389404
111,3b68,8.4,6.513575553894043
112,3bgz,6.26,6.789990425109863
113,3bv9,5.36,7.274770736694336
114,3cj4,6.51,6.598501682281494
115,3coy,6.02,7.245480060577393
116,3coz,5.57,7.061360836029053
117,3d4z,4.89,6.8066935539245605
118,3d6q,3.76,5.013033866882324
119,3dd0,9.0,6.4667792320251465
120,3dx1,3.58,6.4983930587768555
121,3dx2,6.82,6.806308746337891
122,3dxg,2.4,4.8484320640563965
123,3e5a,8.23,7.35312557220459
124,3e92,8.0,7.09730339050293
125,3e93,8.85,6.948032855987549
126,3ebp,5.91,6.530144214630127
127,3ehy,5.85,5.885903358459473
128,3ejr,8.57,7.505385398864746
129,3f3a,4.19,5.31055212020874
130,3f3c,6.02,4.944709777832031
131,3f3d,7.16,5.947283744812012
132,3f3e,7.7,4.180271148681641
133,3fcq,2.77,4.863574504852295
134,3fur,8.0,8.32026481628418
135,3fv1,9.3,6.180478096008301
136,3fv2,8.11,6.171843528747559
137,3g0w,9.52,7.378952503204346
138,3g2n,4.09,5.574174880981445
139,3g2z,2.36,3.7439489364624023
140,3g31,2.89,5.402135372161865
141,3gbb,6.9,5.930106163024902
142,3gc5,7.26,7.269235610961914
143,3ge7,8.7,7.455483913421631
144,3gnw,9.1,8.00170612335205
145,3gr2,2.52,3.1289477348327637
146,3gv9,2.12,5.140118598937988
147,3gy4,5.1,3.941476345062256
148,3ivg,4.3,7.094204425811768
149,3jvr,5.72,8.217296600341797
150,3jvs,6.54,6.401858329772949
151,3jya,6.89,5.848282337188721
152,3k5v,6.3,8.046287536621094
153,3kgp,2.57,5.249131202697754
154,3kr8,8.1,5.957626819610596
155,3kwa,4.08,4.909964084625244
156,3l7b,2.4,4.633489608764648
157,3lka,2.82,3.7265172004699707
158,3mss,4.66,7.241423606872559
159,3myg,10.7,7.909196853637695
160,3n76,6.85,6.900572776794434
161,3n7a,3.7,3.7820165157318115
162,3n86,5.64,8.355042457580566
163,3nq9,4.03,5.316601753234863
164,3nw9,9.0,7.952947616577148
165,3nx7,8.1,6.0992960929870605
166,3o9i,11.82,10.641923904418945
167,3oe4,7.47,6.254146575927734
168,3oe5,6.88,6.027549743652344
169,3ozs,5.33,7.380578517913818
170,3ozt,4.13,5.485652923583984
171,3p5o,7.26,7.487391471862793
172,3prs,7.82,7.393125534057617
173,3pww,7.32,7.769723892211914
