pdbid,real,predictions,mean_pred
1p1n,6.8,"[5.730417728424072, 5.216322422027588, 6.252011775970459, 5.904350280761719, 5.8658833503723145, 5.294412612915039, 5.378097057342529, 6.223038196563721, 5.186675548553467, 4.755241394042969]",5.58
1qkt,9.04,"[7.327303409576416, 7.075801849365234, 6.732537269592285, 7.016064167022705, 7.389180660247803, 7.114631652832031, 7.292067050933838, 7.196186542510986, 7.126627445220947, 7.209803104400635]",7.15
1syi,5.44,"[6.402685642242432, 5.8717217445373535, 5.908140182495117, 6.321852207183838, 5.843267917633057, 5.718105316162109, 5.917977809906006, 6.480445861816406, 6.521945476531982, 6.134084701538086]",6.11
1y6r,10.11,"[6.9383463859558105, 7.28899621963501, 7.2248358726501465, 6.965636253356934, 7.389334678649902, 7.251291751861572, 7.163584232330322, 7.223540782928467, 7.201521396636963, 7.270111560821533]",7.19
1yc1,6.17,"[6.8038859367370605, 7.085066318511963, 6.933282375335693, 7.432038307189941, 6.960512638092041, 7.092971324920654, 6.896284580230713, 6.876064300537109, 6.670055866241455, 6.552132606506348]",6.93
2v00,3.66,"[5.463371753692627, 5.833408832550049, 4.872675895690918, 5.120715141296387, 5.358364582061768, 4.12197208404541, 5.282256603240967, 5.064231872558594, 5.37905216217041, 5.217981815338135]",5.17
2vw5,8.52,"[7.472795009613037, 7.78790807723999, 7.785882472991943, 7.727392673492432, 8.185335159301758, 7.841383457183838, 8.049331665039062, 7.614701747894287, 8.08930778503418, 7.968306064605713]",7.85
2wer,7.05,"[6.635570526123047, 6.6760029792785645, 6.664066314697266, 6.987914562225342, 6.797170639038086, 6.76083517074585, 6.403590679168701, 6.877652168273926, 6.9315714836120605, 6.996628284454346]",6.77
2wnc,6.32,"[7.433398723602295, 6.8473615646362305, 7.403875827789307, 7.454723834991455, 6.914479732513428, 7.401355266571045, 7.008561134338379, 7.232076168060303, 7.026478290557861, 6.865664005279541]",7.16
2wvt,6.12,"[4.8488593101501465, 5.463383197784424, 4.8623480796813965, 5.354248046875, 5.371933937072754, 5.255514621734619, 5.25166654586792, 5.179805278778076, 5.446058750152588, 5.41738748550415]",5.25
2x00,11.33,"[8.403671264648438, 7.649590969085693, 7.996547222137451, 8.155155181884766, 8.108424186706543, 8.170083999633789, 7.777559757232666, 8.042150497436523, 8.061676025390625, 7.8944010734558105]",8.03
2xb8,7.59,"[6.369242191314697, 6.782739162445068, 6.42382287979126, 6.01547908782959, 6.240480899810791, 6.378526210784912, 6.8770318031311035, 6.512202739715576, 6.488861560821533, 6.454300880432129]",6.45
2xdl,3.1,"[5.870769023895264, 5.714423656463623, 5.808204174041748, 5.836866855621338, 5.809240818023682, 5.7737555503845215, 5.928491592407227, 5.581676006317139, 5.7316694259643555, 5.665722370147705]",5.77
2xii,7.2,"[7.476659774780273, 6.650153160095215, 7.319265842437744, 7.000549793243408, 7.090458393096924, 6.943053722381592, 6.473679542541504, 6.780208110809326, 6.351438045501709, 7.382882595062256]",6.95
2yki,9.46,"[8.740909576416016, 8.738073348999023, 8.630206108093262, 8.67037582397461, 8.708770751953125, 8.683368682861328, 9.14532470703125, 8.805269241333008, 8.944644927978516, 9.528036117553711]",8.86
2ymd,3.16,"[6.004824161529541, 5.715196132659912, 5.832099914550781, 5.972610950469971, 5.56814432144165, 5.856568813323975, 5.875569820404053, 5.8474812507629395, 5.801464557647705, 5.905566692352295]",5.84
3aru,3.22,"[5.622087001800537, 5.494625568389893, 5.792697429656982, 5.190969944000244, 5.793859958648682, 5.5298333168029785, 5.248430252075195, 5.753288745880127, 5.55977725982666, 6.011991024017334]",5.6
3ary,6.0,"[6.437009811401367, 5.3224639892578125, 5.757511138916016, 6.036669731140137, 4.573610305786133, 5.958476543426514, 6.250644207000732, 6.276247024536133, 5.855638027191162, 5.601402759552002]",5.81
3b27,5.16,"[6.37338399887085, 6.0371809005737305, 6.139132499694824, 6.466655254364014, 6.299474716186523, 6.235351085662842, 6.264963626861572, 5.851141452789307, 6.274006366729736, 5.722781181335449]",6.17
3b5r,8.77,"[8.063302993774414, 7.741288185119629, 7.609818935394287, 7.555382251739502, 7.438317775726318, 7.521413803100586, 7.635829448699951, 7.4825825691223145, 7.626710414886475, 7.9632344245910645]",7.66
3b65,9.27,"[7.040576934814453, 6.88143253326416, 6.7418742179870605, 7.5751118659973145, 7.050782680511475, 6.741613864898682, 6.661479473114014, 7.195720195770264, 7.003934383392334, 7.57116174697876]",7.05
3b68,8.4,"[7.407311916351318, 7.8040385246276855, 7.715173244476318, 7.267885684967041, 7.2748284339904785, 7.477363109588623, 7.37130880355835, 8.161182403564453, 7.739408016204834, 7.615928649902344]",7.58
3d4z,4.89,"[4.973783016204834, 4.445594787597656, 4.460597038269043, 4.496001720428467, 4.380820274353027, 5.015350341796875, 4.720501899719238, 4.128697872161865, 4.47233772277832, 4.88706636428833]",4.6
3d6q,3.76,"[6.110692501068115, 5.745140552520752, 5.845818996429443, 6.056448936462402, 5.734745502471924, 5.413973331451416, 4.286506652832031, 5.655080318450928, 5.707956790924072, 5.983781337738037]",5.65
3dx1,3.58,"[4.114821434020996, 4.4781389236450195, 4.610374927520752, 4.844987869262695, 4.656025409698486, 4.471843242645264, 4.241804122924805, 4.635848045349121, 4.13401985168457, 4.05869197845459]",4.42
3dx2,6.82,"[4.80988073348999, 4.774325370788574, 4.986059188842773, 4.770787239074707, 4.850801467895508, 5.055472373962402, 4.860477924346924, 4.714870452880859, 4.424008846282959, 5.03515625]",4.83
3dxg,2.4,"[5.017333030700684, 4.551095962524414, 4.738009929656982, 4.947332382202148, 4.749093532562256, 4.658949851989746, 4.7526726722717285, 5.378744125366211, 5.265289306640625, 5.328328609466553]",4.94
3ehy,5.85,"[5.139112949371338, 5.572862148284912, 5.408951759338379, 4.785815715789795, 5.816445827484131, 5.035406112670898, 5.879756450653076, 6.130192756652832, 5.783884048461914, 5.721154689788818]",5.53
3ejr,8.57,"[8.486905097961426, 6.914403915405273, 7.477742671966553, 8.392358779907227, 7.426513195037842, 7.555475234985352, 7.721649646759033, 6.780322551727295, 7.2718892097473145, 7.04400110244751]",7.51
