pdbid,real,predictions,mean_pred
1p1n,6.8,"[5.058680534362793, 4.707178592681885, 5.871976852416992, 5.605858325958252, 5.543761253356934, 4.932243347167969, 5.03875732421875, 5.943910598754883, 5.074613571166992, 5.051170825958252]",5.28
1qkt,9.04,"[7.19558048248291, 6.7060699462890625, 6.458490371704102, 7.1624979972839355, 6.823747634887695, 6.9384846687316895, 6.885796546936035, 7.146702766418457, 7.068090438842773, 7.036167144775391]",6.94
1syi,5.44,"[6.104574203491211, 5.795482158660889, 5.937047958374023, 6.215917587280273, 5.731912612915039, 5.62009334564209, 6.048403739929199, 6.309170722961426, 6.4026570320129395, 6.125107765197754]",6.03
1y6r,10.11,"[6.660298824310303, 6.904628753662109, 6.754692077636719, 6.7558112144470215, 6.72144889831543, 6.847800254821777, 6.690183639526367, 6.820324897766113, 6.67539119720459, 6.707946300506592]",6.75
1yc1,6.17,"[6.881165027618408, 6.93989372253418, 6.83370304107666, 7.273543834686279, 6.748593330383301, 6.839397430419922, 6.874664306640625, 7.065113067626953, 6.660922527313232, 6.946193218231201]",6.91
2v00,3.66,"[4.974714279174805, 5.104012489318848, 5.506936073303223, 5.430412292480469, 5.520649433135986, 4.719261169433594, 5.638221740722656, 5.448115348815918, 5.162591457366943, 5.610387802124023]",5.31
2vw5,8.52,"[7.955981731414795, 8.057515144348145, 7.339883804321289, 8.055570602416992, 8.268170356750488, 7.552717208862305, 8.162740707397461, 7.923700332641602, 7.342386722564697, 7.3645148277282715]",7.8
2wer,7.05,"[6.844038963317871, 6.763617038726807, 6.798317909240723, 6.974643707275391, 6.891080856323242, 6.836636543273926, 6.519040107727051, 7.0422282218933105, 6.812709331512451, 7.09682559967041]",6.86
2wnc,6.32,"[7.568875312805176, 6.6768059730529785, 7.135538578033447, 7.409527778625488, 7.090464115142822, 7.5274457931518555, 7.166761875152588, 7.434715270996094, 7.073904037475586, 7.104670524597168]",7.22
2wvt,6.12,"[4.8310651779174805, 5.380711078643799, 4.675239562988281, 5.0035719871521, 5.36830472946167, 5.283553600311279, 5.039543151855469, 4.969918727874756, 5.421861171722412, 5.327221393585205]",5.13
2x00,11.33,"[8.466769218444824, 8.254535675048828, 8.142030715942383, 8.150773048400879, 8.394639015197754, 8.126620292663574, 8.214159965515137, 8.226922988891602, 8.22199821472168, 8.1708345413208]",8.24
2xb8,7.59,"[6.088119983673096, 6.50211763381958, 6.345211982727051, 6.149033546447754, 6.18960428237915, 6.220704078674316, 6.31411075592041, 5.999267101287842, 6.330862998962402, 6.289690017700195]",6.24
2xdl,3.1,"[5.501071929931641, 5.452129364013672, 5.585207939147949, 5.646020889282227, 5.436770439147949, 5.594701766967773, 5.673530578613281, 5.695629119873047, 5.772202491760254, 5.721952438354492]",5.61
2xii,7.2,"[7.381368637084961, 6.00069522857666, 6.9917426109313965, 7.268453598022461, 6.9095377922058105, 7.363916873931885, 7.170254707336426, 6.477962493896484, 7.392603874206543, 7.513559818267822]",7.05
2yki,9.46,"[8.795915603637695, 8.58348274230957, 8.866167068481445, 8.307723045349121, 8.755203247070312, 8.517580032348633, 8.405162811279297, 8.553836822509766, 8.543516159057617, 9.432937622070312]",8.68
2ymd,3.16,"[5.788524627685547, 5.430608749389648, 5.646245956420898, 5.785312175750732, 5.160750389099121, 5.617254257202148, 5.605555534362793, 5.518360614776611, 5.54937744140625, 5.7474141120910645]",5.58
3aru,3.22,"[5.580486297607422, 5.0803446769714355, 6.010593414306641, 5.567877769470215, 5.593093395233154, 5.895988464355469, 5.27206563949585, 5.976193904876709, 5.694828987121582, 5.946036338806152]",5.66
3ary,6.0,"[5.019263744354248, 5.655581474304199, 5.188054084777832, 5.272918701171875, 4.622862815856934, 5.658345699310303, 5.544792175292969, 5.346097946166992, 5.455009460449219, 5.109323501586914]",5.29
3b27,5.16,"[6.376522064208984, 5.950008392333984, 6.050993919372559, 6.709434509277344, 6.558013916015625, 6.096457481384277, 6.160336494445801, 6.156387805938721, 5.740101337432861, 5.7164387702941895]",6.15
3b5r,8.77,"[7.612510681152344, 7.510529518127441, 7.35586404800415, 7.737624645233154, 7.5523576736450195, 7.100160598754883, 7.778719902038574, 7.561607360839844, 7.420246124267578, 7.702495574951172]",7.53
3b65,9.27,"[6.93947696685791, 6.547921180725098, 6.412342071533203, 6.813153266906738, 6.751331806182861, 7.0977959632873535, 6.378995418548584, 6.880336284637451, 7.065125465393066, 6.636528491973877]",6.75
3b68,8.4,"[7.465344429016113, 7.302148818969727, 6.968987464904785, 7.308812141418457, 6.910326957702637, 6.601992130279541, 7.091327667236328, 7.221559524536133, 6.854151248931885, 6.884280204772949]",7.06
3d4z,4.89,"[4.5093841552734375, 4.67392635345459, 4.845094680786133, 4.743971824645996, 4.615689277648926, 4.808889389038086, 4.350139617919922, 4.784822463989258, 4.867104530334473, 4.7222394943237305]",4.69
3d6q,3.76,"[5.9895100593566895, 5.908116340637207, 5.826788425445557, 5.427365303039551, 4.432188987731934, 5.615886688232422, 3.748565673828125, 5.658294677734375, 5.973604202270508, 5.644365310668945]",5.42
3dx1,3.58,"[4.587434768676758, 4.667213439941406, 4.5118327140808105, 4.391929626464844, 4.56666374206543, 4.4638285636901855, 4.641246795654297, 4.513808727264404, 4.63332462310791, 4.649051666259766]",4.56
3dx2,6.82,"[4.959388732910156, 5.091579914093018, 5.2483978271484375, 5.07183837890625, 5.025589942932129, 5.044267654418945, 5.045892238616943, 5.237689018249512, 4.998561859130859, 5.298155307769775]",5.1
3dxg,2.4,"[5.403402328491211, 4.80227518081665, 4.673025608062744, 4.839571952819824, 4.806793212890625, 4.447207450866699, 4.337249279022217, 5.373659610748291, 5.119551181793213, 5.14924430847168]",4.9
3ehy,5.85,"[5.301435470581055, 4.950974941253662, 4.880931854248047, 5.085386276245117, 5.581165790557861, 5.20185661315918, 5.416733741760254, 5.493319511413574, 5.4232707023620605, 5.50018310546875]",5.28
3ejr,8.57,"[6.648603439331055, 6.371641159057617, 6.60680627822876, 6.839064598083496, 6.510311603546143, 6.054722785949707, 6.44637393951416, 6.825538635253906, 6.162060737609863, 7.433718681335449]",6.59
3fcq,2.77,"[5.02499532699585, 5.2645416259765625, 4.922428131103516, 4.9333696365356445, 5.135546684265137, 4.855351448059082, 4.996169567108154, 5.187259197235107, 5.1387739181518555, 5.060806751251221]",5.05
3g0w,9.52,"[7.358020782470703, 7.362361907958984, 7.045568466186523, 7.419416904449463, 7.161297798156738, 7.7231035232543945, 7.183864593505859, 6.757142066955566, 7.299792289733887, 7.051062107086182]",7.24
3gbb,6.9,"[5.900719165802002, 6.051087379455566, 5.933987617492676, 6.103029727935791, 5.929536819458008, 5.880600929260254, 5.771078586578369, 5.8826093673706055, 5.901252746582031, 5.712195873260498]",5.91
3gr2,2.52,"[4.637455940246582, 4.925132751464844, 5.125977516174316, 5.086583614349365, 4.797283172607422, 4.78084659576416, 4.930954933166504, 4.327461242675781, 5.1107563972473145, 5.066193580627441]",4.88
3gv9,2.12,"[4.565804481506348, 4.439107894897461, 4.578009605407715, 4.436403274536133, 4.758599281311035, 4.4698166847229, 4.844607830047607, 4.696375846862793, 4.583578586578369, 4.656607151031494]",4.6
3jya,6.89,"[6.370553970336914, 5.955014228820801, 6.029266357421875, 6.3944196701049805, 5.909008026123047, 6.20969295501709, 5.857337474822998, 6.339720726013184, 5.992234230041504, 6.227508544921875]",6.13
3lka,2.82,"[4.477424144744873, 4.437925338745117, 4.864579200744629, 5.112245559692383, 4.547542095184326, 4.7565460205078125, 5.157734394073486, 4.613708972930908, 4.378823280334473, 4.551604270935059]",4.69
3n76,6.85,"[6.305483341217041, 6.290840148925781, 6.03914737701416, 6.698200225830078, 6.371384143829346, 6.489080429077148, 5.975337982177734, 6.358852863311768, 6.201054573059082, 6.198144912719727]",6.29
3n86,5.64,"[6.6941962242126465, 6.47370719909668, 6.604127883911133, 6.69527530670166, 6.323638439178467, 6.540584564208984, 6.489656448364258, 6.414453506469727, 6.571660041809082, 6.2236762046813965]",6.5
3nq9,4.03,"[4.163922309875488, 4.518632888793945, 4.130442142486572, 4.007396221160889, 4.292446136474609, 4.421010971069336, 4.192384243011475, 4.233523368835449, 4.44631290435791, 4.085688591003418]",4.25
3nx7,8.1,"[5.344916820526123, 5.736420154571533, 5.340643405914307, 5.899827003479004, 5.22722053527832, 5.442845344543457, 5.417823791503906, 5.521248817443848, 5.60366678237915, 5.680350303649902]",5.52
3o9i,11.82,"[8.713602066040039, 8.219612121582031, 8.625804901123047, 8.92886734008789, 8.873323440551758, 9.105616569519043, 8.58143424987793, 8.604436874389648, 8.505017280578613, 8.976816177368164]",8.71
3ozs,5.33,"[6.057651996612549, 5.974852561950684, 6.567499160766602, 5.65788459777832, 5.324235916137695, 6.1624298095703125, 5.720022201538086, 5.851807594299316, 6.0533246994018555, 6.659862995147705]",6.0
3ozt,4.13,"[5.706740856170654, 6.488717079162598, 6.426029682159424, 6.342398643493652, 5.412449836730957, 5.4967451095581055, 6.407374382019043, 6.163393974304199, 6.600858211517334, 5.611266136169434]",6.07
3p5o,7.26,"[6.620762348175049, 6.848947525024414, 6.847308158874512, 7.250121116638184, 7.039881706237793, 7.337472915649414, 6.722231388092041, 6.871946334838867, 6.697663307189941, 7.332343101501465]",6.96
3prs,7.82,"[8.679000854492188, 7.914185523986816, 8.465280532836914, 8.739224433898926, 7.931581497192383, 7.395872116088867, 7.156975746154785, 7.787378311157227, 8.386479377746582, 8.625786781311035]",8.11
3pww,7.32,"[7.436544418334961, 8.808395385742188, 8.751733779907227, 8.932863235473633, 7.968196868896484, 8.20354175567627, 7.9492292404174805, 8.046090126037598, 7.478452205657959, 8.355733871459961]",8.19
3qqs,5.82,"[5.764524459838867, 5.813607692718506, 5.417494297027588, 5.646254539489746, 5.488778114318848, 5.619565963745117, 5.557150840759277, 5.612156391143799, 5.571833610534668, 5.770962715148926]",5.63
3rlr,7.52,"[7.1732635498046875, 6.80039119720459, 7.129329204559326, 6.776728630065918, 7.330807685852051, 7.162570953369141, 6.99404239654541, 7.372274875640869, 7.734886169433594, 6.802669525146484]",7.13
3tsk,7.17,"[7.64341926574707, 7.30550479888916, 8.137861251831055, 7.7979512214660645, 6.870837688446045, 7.738691329956055, 7.725152969360352, 7.969704627990723, 7.811646461486816, 8.078194618225098]",7.71
3twp,3.92,"[4.3046793937683105, 3.9386515617370605, 4.136358737945557, 4.36817741394043, 3.9611282348632812, 3.5516510009765625, 4.306632041931152, 4.117494106292725, 3.70029616355896, 4.070849895477295]",4.05
3u5j,5.61,"[6.8232502937316895, 6.9486188888549805, 6.2386884689331055, 6.839289665222168, 6.990679740905762, 7.206967353820801, 7.418019771575928, 7.177689552307129, 7.083537578582764, 6.959652423858643]",6.97
3ui7,9.0,"[6.880217552185059, 6.931755065917969, 6.809365272521973, 7.633393287658691, 6.945720672607422, 6.989288806915283, 7.156755447387695, 7.277372360229492, 6.875797271728516, 7.111130237579346]",7.06
3uo4,6.52,"[7.864850044250488, 7.579594135284424, 8.080768585205078, 7.746559143066406, 7.752185821533203, 7.90080451965332, 7.698835372924805, 7.738874435424805, 7.735800266265869, 8.231961250305176]",7.83
3up2,7.4,"[7.210680961608887, 7.146084785461426, 7.577949523925781, 6.851598739624023, 7.314589500427246, 7.184007167816162, 7.582672119140625, 7.144649982452393, 7.141826152801514, 7.5835981369018555]",7.27
3uuo,7.96,"[6.60922908782959, 6.751531600952148, 6.683440208435059, 6.734627723693848, 6.987056732177734, 6.615353584289551, 6.73913049697876, 6.638123512268066, 6.942806720733643, 6.673159599304199]",6.74
3wtj,6.53,"[5.780483245849609, 5.941281318664551, 5.94034481048584, 6.104259490966797, 5.710648536682129, 6.12359619140625, 5.985889911651611, 6.095788955688477, 6.039079189300537, 5.935309886932373]",5.97
3wz8,5.82,"[7.373528480529785, 8.08999252319336, 7.536083221435547, 6.934863567352295, 7.490373611450195, 7.8245849609375, 6.861086368560791, 7.913749694824219, 7.156368255615234, 7.096221923828125]",7.43
4agn,3.97,"[6.197059631347656, 6.548521995544434, 6.555129051208496, 6.390066146850586, 6.226139068603516, 6.346304416656494, 6.397649765014648, 6.443474769592285, 7.0740156173706055, 5.4311299324035645]",6.36
4agp,4.69,"[7.363225936889648, 6.917227745056152, 7.338245391845703, 7.200442790985107, 7.3109540939331055, 7.3650407791137695, 7.626028060913086, 7.275664806365967, 7.206408500671387, 7.143214225769043]",7.27
4agq,5.01,"[7.348243713378906, 7.474391937255859, 7.138204097747803, 7.713191986083984, 7.493947505950928, 7.616180419921875, 7.420711517333984, 7.682933330535889, 7.63190221786499, 7.61440372467041]",7.51
4ciw,4.82,"[5.278423309326172, 4.937415599822998, 4.774075031280518, 4.746428489685059, 4.994218826293945, 5.297182083129883, 5.189062595367432, 4.916348457336426, 5.210582256317139, 5.2686543464660645]",5.06
4dld,5.82,"[5.6336469650268555, 5.374122142791748, 4.943538665771484, 4.9992194175720215, 5.4724626541137695, 6.503084182739258, 5.232563018798828, 5.532942295074463, 4.712646484375, 6.243950366973877]",5.46
4f2w,11.3,"[7.045762062072754, 7.1460466384887695, 7.624056339263916, 7.31000280380249, 7.025899887084961, 7.180555820465088, 7.547545433044434, 7.1107378005981445, 7.160623550415039, 7.521902084350586]",7.27
4f3c,11.82,"[7.333636283874512, 7.206948280334473, 7.629626274108887, 7.220701217651367, 7.545408248901367, 7.353407382965088, 7.3038177490234375, 7.106349945068359, 7.58489465713501, 7.276918888092041]",7.36
4gid,10.77,"[9.080358505249023, 9.44923210144043, 8.881927490234375, 9.059324264526367, 8.054841995239258, 9.224081039428711, 7.717737674713135, 8.297882080078125, 8.39498233795166, 8.555999755859375]",8.67
4j28,5.7,"[5.923710346221924, 5.651240825653076, 6.214223861694336, 5.85023307800293, 5.9166059494018555, 5.218788146972656, 6.0535430908203125, 5.494617462158203, 5.931212902069092, 6.499072074890137]",5.88
4jfs,5.27,"[5.872951507568359, 5.047798156738281, 5.358852386474609, 5.394262313842773, 5.369088172912598, 5.195228099822998, 5.0651092529296875, 5.198381423950195, 5.109506607055664, 5.014115810394287]",5.26
4jxs,4.74,"[6.416812419891357, 6.918642997741699, 6.738280296325684, 6.858344078063965, 6.677562236785889, 6.63070011138916, 6.67280387878418, 6.078068733215332, 6.591428756713867, 6.547496795654297]",6.61
4k18,8.96,"[6.8756489753723145, 6.882997512817383, 7.312195777893066, 6.865699768066406, 6.667252540588379, 6.778997898101807, 7.145482063293457, 7.290266036987305, 7.269804954528809, 7.105032444000244]",7.02
4kz6,3.1,"[5.247518062591553, 4.9707560539245605, 5.15628719329834, 5.434506416320801, 5.103667259216309, 5.149515628814697, 4.8670334815979, 5.609825134277344, 5.278604030609131, 4.922542095184326]",5.17
4kzq,6.1,"[5.818068027496338, 6.032496452331543, 5.904501914978027, 5.648311614990234, 5.718934059143066, 6.288391590118408, 6.284494400024414, 5.957342147827148, 6.031250953674316, 6.260891914367676]",5.99
4kzu,6.5,"[6.759324550628662, 6.7388153076171875, 6.833331108093262, 6.122082710266113, 6.448590278625488, 5.765039443969727, 6.314652919769287, 6.00397253036499, 6.178297996520996, 6.580656051635742]",6.37
4llx,2.89,"[3.9579665660858154, 4.349780082702637, 4.055407524108887, 4.2369303703308105, 4.0410261154174805, 4.257424354553223, 4.194684028625488, 4.336994171142578, 4.404980659484863, 4.273998260498047]",4.21
4lzs,4.8,"[4.931659698486328, 5.077516078948975, 5.125374794006348, 5.270487308502197, 5.6088738441467285, 5.146449089050293, 5.228171348571777, 5.533689975738525, 5.187808036804199, 4.801262855529785]",5.19
4m0y,6.46,"[6.066161155700684, 5.832667827606201, 6.592740058898926, 5.922031879425049, 6.376346588134766, 5.961027145385742, 5.7394795417785645, 5.691315174102783, 6.387730598449707, 5.867860794067383]",6.04
4ogj,6.79,"[7.852876663208008, 7.537820339202881, 7.635034084320068, 8.254234313964844, 7.733000755310059, 8.297252655029297, 8.14503288269043, 7.5687689781188965, 7.950518608093262, 8.1644287109375]",7.91
4pcs,7.85,"[5.843296527862549, 5.1598381996154785, 5.794358253479004, 5.1913347244262695, 5.352228164672852, 5.37190055847168, 6.426262378692627, 6.606000900268555, 5.547069549560547, 6.545709133148193]",5.78
4wiv,6.26,"[6.908451557159424, 7.192935943603516, 7.613692760467529, 6.725912094116211, 7.21109676361084, 6.972647666931152, 6.87376594543457, 6.600276470184326, 6.25840950012207, 7.41921854019165]",6.98
5a7b,3.57,"[7.190606117248535, 6.721275329589844, 7.334269046783447, 7.4454545974731445, 6.848757266998291, 7.40706729888916, 7.5311808586120605, 7.005903720855713, 7.431406021118164, 7.212122440338135]",7.21
5aba,2.98,"[5.921325206756592, 6.509279251098633, 6.533768653869629, 6.717714309692383, 5.765773296356201, 6.486257553100586, 5.965310573577881, 6.36495304107666, 6.3086395263671875, 6.173070430755615]",6.27
5c28,5.66,"[5.141345500946045, 4.90541410446167, 4.963274002075195, 5.301030158996582, 5.240357398986816, 5.109017372131348, 5.075236797332764, 5.073966026306152, 5.067000865936279, 5.000984191894531]",5.09
5c2h,11.09,"[7.876706600189209, 7.664437294006348, 8.059782028198242, 8.175775527954102, 8.435209274291992, 7.981191158294678, 8.265569686889648, 8.310927391052246, 8.215887069702148, 8.488557815551758]",8.15
5dwr,11.22,"[8.063896179199219, 8.247079849243164, 7.910836219787598, 8.242968559265137, 7.896087646484375, 7.610193729400635, 7.830801010131836, 8.163975715637207, 7.743609428405762, 8.110513687133789]",7.98
