,pdbid,real,prediction
0,1a30,4.3,5.466131687164307
1,1bcu,3.28,4.864797115325928
2,1bzc,4.92,5.206554889678955
3,1c5z,4.01,3.194817304611206
4,1e66,9.89,8.646842956542969
5,1eby,9.7,7.654575824737549
6,1g2k,7.96,8.948928833007812
7,1gpk,5.37,7.723825454711914
8,1gpn,6.48,7.529675006866455
9,1h22,9.1,8.43175220489502
10,1h23,8.35,8.274660110473633
11,1k1i,6.58,7.36846399307251
12,1lpg,7.09,7.716441631317139
13,1mq6,11.15,7.66757869720459
14,1nc1,6.12,7.850214004516602
15,1nc3,5.0,6.321070671081543
16,1nvq,8.25,7.537224769592285
17,1o0h,5.92,5.761329174041748
18,1o3f,7.96,7.210192680358887
19,1o5b,5.77,5.255435466766357
20,1owh,7.4,6.466940402984619
21,1oyt,7.24,7.741517543792725
22,1p1n,6.8,5.7583327293396
23,1p1q,4.89,6.427759170532227
24,1ps3,2.28,4.61940336227417
25,1pxn,7.15,6.697587013244629
26,1q8t,4.76,5.601428031921387
27,1q8u,5.96,6.755054950714111
28,1qf1,7.32,7.280062675476074
29,1qkt,9.04,8.685343742370605
30,1r5y,6.46,5.427614212036133
31,1s38,5.15,5.395070552825928
32,1sqa,9.21,6.115265369415283
33,1syi,5.44,6.212319850921631
34,1u1b,7.8,6.203824043273926
35,1uto,2.27,3.2007153034210205
36,1vso,4.72,6.125317096710205
37,1w4o,5.22,3.6968743801116943
38,1y6r,10.11,9.760705947875977
39,1yc1,6.17,7.134607315063477
40,1ydr,5.52,5.655608654022217
41,1ydt,7.32,6.446969985961914
42,1z6e,9.72,8.965999603271484
43,1z95,7.12,7.079943656921387
44,1z9g,5.64,6.213133335113525
45,2al5,8.4,8.31248950958252
46,2br1,5.14,7.333878993988037
47,2brb,4.86,6.7171311378479
48,2c3i,7.6,7.4868927001953125
49,2cbv,5.48,4.3246026039123535
50,2cet,8.02,5.397015571594238
51,2fvd,8.52,8.371572494506836
52,2fxs,6.06,6.200156211853027
53,2hb1,3.8,4.62428617477417
54,2iwx,6.68,7.343225955963135
55,2j78,6.42,4.409458637237549
56,2j7h,7.19,5.912447929382324
57,2p15,10.3,8.032347679138184
58,2p4y,9.0,7.551370143890381
59,2pog,9.54,7.783982276916504
60,2qbp,8.4,7.280951976776123
61,2qbq,7.44,6.992111682891846
62,2qbr,6.33,6.066186428070068
63,2qe4,7.96,7.799832344055176
64,2qnq,6.11,7.060619354248047
65,2r9w,5.1,6.1216139793396
66,2v00,3.66,4.396847248077393
67,2v7a,8.3,7.274247169494629
68,2vkm,8.74,7.590961456298828
69,2vvn,7.3,7.077091693878174
70,2vw5,8.52,6.225635528564453
71,2w4x,4.85,5.347261428833008
72,2w66,4.05,6.517269611358643
73,2wbg,4.45,5.513833522796631
74,2wca,5.6,6.537276744842529
75,2weg,6.5,7.0491180419921875
76,2wer,7.05,6.273862838745117
77,2wn9,8.52,6.620553016662598
78,2wnc,6.32,7.140744209289551
79,2wtv,8.74,7.406918048858643
80,2wvt,6.12,6.974003791809082
81,2x00,11.33,9.516194343566895
82,2xb8,7.59,6.112643718719482
83,2xbv,8.43,7.700603008270264
84,2xdl,3.1,5.027315616607666
85,2xii,7.2,7.558630466461182
86,2xj7,6.66,6.959086894989014
87,2xnb,6.83,7.098483085632324
88,2xys,7.42,7.397606372833252
89,2y5h,5.79,7.790999412536621
90,2yfe,6.63,6.435621738433838
91,2yge,5.06,6.244113922119141
92,2yki,9.46,7.034317970275879
93,2ymd,3.16,6.022193431854248
94,2zb1,6.32,7.636485576629639
95,2zcq,8.82,6.862882137298584
96,2zcr,6.87,7.364260673522949
97,2zda,8.4,6.07441520690918
98,2zy1,7.4,5.8409037590026855
99,3acw,4.76,6.799868583679199
100,3ag9,8.05,7.1174397468566895
101,3ao4,2.07,5.215104103088379
102,3arp,7.15,7.094282627105713
103,3arq,6.4,5.855811595916748
104,3aru,3.22,4.441158294677734
105,3arv,5.64,6.62839937210083
106,3ary,6.0,5.759751319885254
107,3b1m,8.48,7.417216777801514
108,3b27,5.16,5.21571683883667
109,3b5r,8.77,8.151139259338379
110,3b65,9.27,7.96565055847168
111,3b68,8.4,7.430160999298096
112,3bgz,6.26,6.073805809020996
113,3bv9,5.36,7.899959087371826
114,3cj4,6.51,5.731936454772949
115,3coy,6.02,6.0077714920043945
116,3coz,5.57,6.11071252822876
117,3d4z,4.89,6.656829833984375
118,3d6q,3.76,3.7321109771728516
119,3dd0,9.0,8.416094779968262
120,3dx1,3.58,5.081143856048584
121,3dx2,6.82,7.66978120803833
122,3dxg,2.4,4.340160846710205
123,3e5a,8.23,7.878262042999268
124,3e92,8.0,7.766043663024902
125,3e93,8.85,8.2927885055542
126,3ebp,5.91,6.204553604125977
127,3ehy,5.85,7.8079938888549805
128,3ejr,8.57,7.297481536865234
129,3f3a,4.19,5.525813579559326
130,3f3c,6.02,5.6967926025390625
131,3f3d,7.16,5.504903316497803
132,3f3e,7.7,5.104824542999268
133,3fcq,2.77,4.285181999206543
134,3fur,8.0,7.534914970397949
135,3fv1,9.3,7.444486618041992
136,3fv2,8.11,7.68924617767334
137,3g0w,9.52,8.76166820526123
138,3g2n,4.09,4.614237308502197
139,3g2z,2.36,4.00244665145874
