,pdbid,real,prediction
0,Bace_01,6.666741,6.068143844604492
1,Bace_02,7.6788535,6.3560895919799805
2,Bace_03,5.7573066,6.332447052001953
3,Bace_04,6.6887436,6.202242851257324
4,Bace_05,6.850095,6.875103950500488
5,Bace_06,6.424714,7.333650588989258
6,Bace_07,5.7573066,6.353791236877441
7,Bace_08,6.263363,7.201737880706787
8,Bace_09,6.263363,6.964396953582764
9,Bace_10,6.4833875,5.932306289672852
10,Bace_11,7.1141243,6.809947490692139
11,Bace_12,7.8695416,6.526402950286865
12,Bace_13,6.908768,6.5616044998168945
13,Bace_14,6.7987556,6.385749340057373
14,Bace_15,6.908768,6.531867980957031
15,Bace_16,6.8354263,6.2938127517700195
16,Bace_17,7.2314706,6.082427978515625
17,Bace_18,8.324259,6.62643575668335
18,Bace_19,6.945439,6.472436904907227
19,Bace_20,6.666741,6.187918663024902
20,Bace_21,6.615402,6.305675029754639
21,Bace_22,7.348817,6.1176347732543945
22,Bace_23,7.392822,6.797401428222656
23,Bace_24,7.5761757,6.575524806976318
24,Bace_25,7.062785,6.153443336486816
25,Bace_26,7.1434608,6.5648884773254395
26,Bace_27,6.6814094,6.2577128410339355
27,Bace_28,6.710746,6.364972114562988
28,Bace_29,7.304812,6.2482194900512695
29,Bace_30,6.666741,6.483758926391602
30,Bace_31,6.8794312,6.478289604187012
31,Bace_32,5.81598,6.117834091186523
32,Bace_33,6.402712,6.898894309997559
33,Bace_34,7.062785,6.224545478820801
34,Bace_35,6.058007,6.2532734870910645
35,Bace_36,7.348817,6.708460330963135
36,CDK2_01,7.1962667,6.834669589996338
37,CDK2_02,8.149706,6.69998836517334
38,CDK2_03,7.1764646,5.9283552169799805
39,CDK2_04,7.144194,6.3640570640563965
40,CDK2_05,7.150795,6.808344841003418
41,CDK2_06,6.6616073,7.071961402893066
42,CDK2_07,7.247606,6.796908855438232
43,CDK2_08,5.6245584,6.397554397583008
44,CDK2_09,5.7411714,6.600127220153809
45,CDK2_10,6.1834207,6.233416557312012
46,CDK2_11,8.247984,6.720551490783691
47,CDK2_12,6.996044,6.335027694702148
48,CDK2_13,6.393911,6.196059226989746
49,CDK2_14,5.7661076,6.311822414398193
50,CDK2_15,5.163974,6.332948207855225
51,CDK2_16,5.9986,6.052035808563232
52,Jnk1_01,6.358707,6.94880485534668
53,Jnk1_02,7.3268147,7.192967891693115
54,Jnk1_03,6.380709,6.969354629516602
55,Jnk1_04,6.380709,6.807764053344727
56,Jnk1_05,6.226692,6.8634490966796875
57,Jnk1_06,6.7254143,7.071901321411133
58,Jnk1_07,5.3465943,6.992090702056885
59,Jnk1_08,7.099456,7.205653190612793
60,Jnk1_09,5.9479947,7.186203479766846
61,Jnk1_10,6.945439,7.774860382080078
62,Jnk1_11,7.4368267,7.562049865722656
63,Jnk1_12,7.400156,6.375710964202881
64,Jnk1_13,7.8328705,6.668564796447754
65,Jnk1_14,6.219358,7.209475994110107
66,Jnk1_15,7.1141243,7.527186393737793
67,Jnk1_16,6.7034116,6.958272933959961
68,Jnk1_17,7.1434608,7.457043647766113
69,Jnk1_18,6.901434,7.4809160232543945
70,Jnk1_19,6.6594067,6.983242511749268
71,Jnk1_20,5.5079455,7.670488357543945
72,Jnk1_21,6.5053897,7.122382164001465
73,MCL1_01,6.0433383,5.453401565551758
74,MCL1_02,4.884543,6.126209259033203
75,MCL1_03,5.045894,5.56552791595459
76,MCL1_04,5.5739527,5.838858127593994
77,MCL1_05,6.461385,6.026904106140137
78,MCL1_06,5.8086457,6.358549118041992
79,MCL1_07,6.769419,6.314028739929199
80,MCL1_08,5.6399603,6.374847888946533
81,MCL1_09,4.8258696,5.66796875
82,MCL1_10,5.1485724,5.872234344482422
83,MCL1_11,6.1973557,6.320385456085205
84,MCL1_12,6.8427606,7.068080902099609
85,MCL1_13,4.8552065,5.569705486297607
86,MCL1_14,6.1826873,6.339319705963135
87,MCL1_15,5.1559067,5.753338813781738
88,MCL1_16,6.564063,6.309818267822266
89,MCL1_17,5.7573066,5.759782791137695
90,MCL1_18,7.172797,5.982929229736328
91,MCL1_19,6.358707,6.255593299865723
92,MCL1_20,6.476053,5.999835968017578
93,MCL1_21,5.089899,6.46077299118042
94,MCL1_22,5.317258,6.188662528991699
95,MCL1_23,5.837982,6.068375110626221
96,MCL1_24,5.925992,6.980442047119141
97,MCL1_25,6.131348,6.782681465148926
98,MCL1_26,6.967441,6.114653587341309
99,MCL1_27,5.229248,6.086010456085205
100,MCL1_28,6.168019,6.538404941558838
101,MCL1_29,6.901434,6.61757755279541
102,MCL1_30,6.6447387,6.580812454223633
103,MCL1_31,4.4884987,5.2519850730896
104,MCL1_32,4.2391376,6.07351016998291
105,MCL1_33,6.63007,6.040855407714844
106,MCL1_34,6.7914214,6.667024612426758
107,MCL1_35,7.304812,6.389712333679199
108,MCL1_36,5.9993334,6.190474033355713
109,MCL1_37,6.5420604,6.601305961608887
110,MCL1_38,6.564063,6.053192138671875
111,MCL1_39,6.5273924,5.6945061683654785
112,MCL1_40,5.5592847,6.352869033813477
113,MCL1_41,5.03856,6.131269454956055
114,MCL1_42,5.1559067,5.695273399353027
115,PTP1B_01,5.6619625,6.835997581481934
116,PTP1B_02,6.3440385,6.18162727355957
117,PTP1B_03,6.6814094,7.010031700134277
118,PTP1B_04,6.3953776,6.602452278137207
119,PTP1B_05,5.6619625,6.324873447418213
120,PTP1B_06,9.145683,6.788098335266113
121,PTP1B_07,6.314702,6.775294303894043
122,PTP1B_08,7.3414826,6.327528953552246
123,PTP1B_09,7.238805,6.96651554107666
124,PTP1B_10,6.153351,6.212613105773926
125,PTP1B_11,6.6594067,6.8040056228637695
126,PTP1B_12,5.683965,6.318387031555176
127,PTP1B_13,6.3953776,6.6035380363464355
128,PTP1B_14,8.375598,6.844171524047852
129,PTP1B_15,6.4907217,6.582390785217285
130,PTP1B_16,5.683965,6.043981075286865
131,PTP1B_17,8.074898,6.478224754333496
132,PTP1B_18,5.383265,5.406733989715576
133,PTP1B_19,5.7573066,5.606349945068359
134,PTP1B_20,6.901434,6.680608749389648
135,PTP1B_21,5.683965,6.472288608551025
136,PTP1B_22,6.7034116,6.554286956787109
137,PTP1B_23,7.4294925,7.416596412658691
138,Thrombin_01,6.2046895,6.9774699211120605
139,Thrombin_02,6.0506725,7.274168968200684
140,Thrombin_03,5.764641,7.399375915527344
141,Thrombin_04,5.4859433,6.683862686157227
142,Thrombin_05,6.7327485,7.191095352172852
143,Thrombin_06,6.0286703,7.1264472007751465
144,Thrombin_07,6.1020117,7.152691841125488
145,Thrombin_08,5.5592847,7.614660263061523
146,Thrombin_09,6.520058,7.043487548828125
147,Thrombin_10,6.534726,7.049008846282959
148,Thrombin_11,6.2780313,7.194877624511719
149,Tyk2_01,6.9967775,7.814274311065674
150,Tyk2_02,8.023559,8.095876693725586
151,Tyk2_03,6.5860653,7.715773582458496
152,Tyk2_04,8.294922,8.0765380859375
153,Tyk2_05,6.7547507,7.831755638122559
154,Tyk2_06,6.058007,8.10873031616211
155,Tyk2_07,8.052896,8.092961311340332
156,Tyk2_08,5.683965,7.502506256103516
157,Tyk2_09,7.011446,7.8599958419799805
158,Tyk2_10,5.4419384,8.087015151977539
159,Tyk2_11,8.27292,8.242944717407227
160,Tyk2_12,6.6007338,7.838436126708984
161,Tyk2_13,7.1141243,7.88591194152832
162,Tyk2_14,8.580954,8.289971351623535
163,Tyk2_15,7.172797,7.972235679626465
164,Tyk2_16,7.7228584,7.861828804016113
165,p38_01,8.690966,7.655093193054199
166,p38_02,6.960107,6.649707794189453
167,p38_03,6.9527726,7.190364837646484
168,p38_04,8.148239,7.128820419311523
169,p38_05,6.6447387,6.497496604919434
170,p38_06,8.991666,7.310181617736816
171,p38_07,7.598178,6.748294830322266
172,p38_08,7.942883,6.482500076293945
173,p38_09,6.219358,6.6101579666137695
174,p38_10,6.578731,6.234838485717773
175,p38_11,7.9795537,6.829257488250732
176,p38_12,8.690966,7.366966247558594
177,p38_13,7.913546,7.59591007232666
178,p38_14,8.375598,6.57602596282959
179,p38_15,8.991666,7.288907527923584
180,p38_16,8.991666,7.645577430725098
181,p38_17,6.7987556,6.754310131072998
182,p38_18,7.8182025,6.399162292480469
183,p38_19,7.737527,7.394919395446777
184,p38_20,7.2828097,6.820086479187012
185,p38_21,8.214247,7.22238302230835
186,p38_22,8.676298,6.620920181274414
187,p38_23,7.392822,8.221626281738281
188,p38_24,7.8182025,6.628134250640869
189,p38_25,7.6715193,7.443417072296143
190,p38_26,7.502834,6.805288314819336
191,p38_27,7.8328705,6.753918647766113
192,p38_28,7.847539,6.7479729652404785
193,p38_29,8.991666,6.721396446228027
194,p38_30,7.172797,6.658127784729004
195,p38_31,7.370819,7.634294509887695
196,p38_32,7.693522,6.828483581542969
197,p38_33,8.390266,7.486233234405518
198,p38_34,8.038227,9.068034172058105
