,pdbid,real,prediction
0,Bace_01,6.666741,6.6521148681640625
1,Bace_02,7.6788535,6.451546669006348
2,Bace_03,5.7573066,6.236754417419434
3,Bace_04,6.6887436,6.344160079956055
4,Bace_05,6.850095,6.671416282653809
5,Bace_06,6.424714,6.936908721923828
6,Bace_07,5.7573066,6.331817626953125
7,Bace_08,6.263363,7.359564781188965
8,Bace_09,6.263363,7.201811790466309
9,Bace_10,6.4833875,6.269807815551758
10,Bace_11,7.1141243,6.655725955963135
11,Bace_12,7.8695416,6.446621417999268
12,Bace_13,6.908768,6.594144344329834
13,Bace_14,6.7987556,6.7546210289001465
14,Bace_15,6.908768,6.1512274742126465
15,Bace_16,6.8354263,6.5189409255981445
16,Bace_17,7.2314706,6.318891525268555
17,Bace_18,8.324259,6.806112766265869
18,Bace_19,6.945439,6.462550163269043
19,Bace_20,6.666741,6.831350326538086
20,Bace_21,6.615402,6.251378059387207
21,Bace_22,7.348817,6.20789909362793
22,Bace_23,7.392822,7.219061851501465
23,Bace_24,7.5761757,6.2556867599487305
24,Bace_25,7.062785,6.3039655685424805
25,Bace_26,7.1434608,6.309610843658447
26,Bace_27,6.6814094,6.370569705963135
27,Bace_28,6.710746,6.750007629394531
28,Bace_29,7.304812,6.626314163208008
29,Bace_30,6.666741,7.1121110916137695
30,Bace_31,6.8794312,6.812705993652344
31,Bace_32,5.81598,5.854708671569824
32,Bace_33,6.402712,7.200884819030762
33,Bace_34,7.062785,6.786513328552246
34,Bace_35,6.058007,6.754388332366943
35,Bace_36,7.348817,6.809448719024658
36,CDK2_01,7.1962667,6.670114040374756
37,CDK2_02,8.149706,6.806764602661133
38,CDK2_03,7.1764646,6.45484733581543
39,CDK2_04,7.144194,6.319883346557617
40,CDK2_05,7.150795,7.280187606811523
41,CDK2_06,6.6616073,6.901189804077148
42,CDK2_07,7.247606,6.865996360778809
43,CDK2_08,5.6245584,6.3100690841674805
44,CDK2_09,5.7411714,6.785818099975586
45,CDK2_10,6.1834207,6.57473087310791
46,CDK2_11,8.247984,6.979394912719727
47,CDK2_12,6.996044,6.157890319824219
48,CDK2_13,6.393911,6.305718898773193
49,CDK2_14,5.7661076,6.0938029289245605
50,CDK2_15,5.163974,6.335940361022949
51,CDK2_16,5.9986,5.9025163650512695
52,Jnk1_01,6.358707,7.475379943847656
53,Jnk1_02,7.3268147,6.6498332023620605
54,Jnk1_03,6.380709,7.468263626098633
55,Jnk1_04,6.380709,7.1134843826293945
56,Jnk1_05,6.226692,7.264026165008545
57,Jnk1_06,6.7254143,6.608427047729492
58,Jnk1_07,5.3465943,7.371321678161621
59,Jnk1_08,7.099456,7.074835777282715
60,Jnk1_09,5.9479947,7.509600639343262
61,Jnk1_10,6.945439,6.560782432556152
62,Jnk1_11,7.4368267,6.94476842880249
63,Jnk1_12,7.400156,6.652820587158203
64,Jnk1_13,7.8328705,6.993264198303223
65,Jnk1_14,6.219358,7.582422256469727
66,Jnk1_15,7.1141243,6.395360946655273
67,Jnk1_16,6.7034116,7.473404884338379
68,Jnk1_17,7.1434608,6.8084564208984375
69,Jnk1_18,6.901434,6.945640563964844
70,Jnk1_19,6.6594067,6.597529411315918
71,Jnk1_20,5.5079455,7.74268102645874
72,Jnk1_21,6.5053897,7.612271785736084
73,MCL1_01,6.0433383,6.346774101257324
74,MCL1_02,4.884543,6.654727935791016
75,MCL1_03,5.045894,6.4173970222473145
76,MCL1_04,5.5739527,6.995297431945801
77,MCL1_05,6.461385,6.544277191162109
78,MCL1_06,5.8086457,6.733063697814941
79,MCL1_07,6.769419,6.508329391479492
80,MCL1_08,5.6399603,6.828686714172363
81,MCL1_09,4.8258696,6.506963729858398
82,MCL1_10,5.1485724,6.622708320617676
83,MCL1_11,6.1973557,6.928432941436768
84,MCL1_12,6.8427606,6.451875686645508
85,MCL1_13,4.8552065,6.132787704467773
86,MCL1_14,6.1826873,6.678281784057617
87,MCL1_15,5.1559067,6.600985527038574
88,MCL1_16,6.564063,6.328452110290527
89,MCL1_17,5.7573066,6.369049072265625
90,MCL1_18,7.172797,6.81968879699707
91,MCL1_19,6.358707,6.8149800300598145
92,MCL1_20,6.476053,6.972363471984863
93,MCL1_21,5.089899,6.676830291748047
94,MCL1_22,5.317258,6.792501449584961
95,MCL1_23,5.837982,6.385037422180176
96,MCL1_24,5.925992,6.4819183349609375
97,MCL1_25,6.131348,6.210705757141113
98,MCL1_26,6.967441,6.8294596672058105
99,MCL1_27,5.229248,7.056840896606445
100,MCL1_28,6.168019,6.3003129959106445
101,MCL1_29,6.901434,6.752462387084961
102,MCL1_30,6.6447387,6.576306343078613
103,MCL1_31,4.4884987,6.027892589569092
104,MCL1_32,4.2391376,6.40093994140625
105,MCL1_33,6.63007,7.004907131195068
106,MCL1_34,6.7914214,6.7785749435424805
107,MCL1_35,7.304812,6.628217697143555
108,MCL1_36,5.9993334,6.524396896362305
109,MCL1_37,6.5420604,6.863533973693848
110,MCL1_38,6.564063,7.085009574890137
111,MCL1_39,6.5273924,6.4930572509765625
112,MCL1_40,5.5592847,6.648163795471191
113,MCL1_41,5.03856,6.615213394165039
114,MCL1_42,5.1559067,6.834547996520996
115,PTP1B_01,5.6619625,6.056418418884277
116,PTP1B_02,6.3440385,6.817289352416992
117,PTP1B_03,6.6814094,5.942098140716553
118,PTP1B_04,6.3953776,6.210958003997803
119,PTP1B_05,5.6619625,5.743817329406738
120,PTP1B_06,9.145683,7.013935565948486
121,PTP1B_07,6.314702,5.720325469970703
122,PTP1B_08,7.3414826,6.1875901222229
123,PTP1B_09,7.238805,6.91549015045166
124,PTP1B_10,6.153351,5.578685760498047
125,PTP1B_11,6.6594067,5.98892879486084
126,PTP1B_12,5.683965,5.956232070922852
127,PTP1B_13,6.3953776,5.892289161682129
128,PTP1B_14,8.375598,7.017045021057129
129,PTP1B_15,6.4907217,6.003805160522461
130,PTP1B_16,5.683965,5.50069522857666
131,PTP1B_17,8.074898,6.787611961364746
132,PTP1B_18,5.383265,5.160940647125244
133,PTP1B_19,5.7573066,5.522322654724121
134,PTP1B_20,6.901434,6.283891201019287
135,PTP1B_21,5.683965,6.338165283203125
136,PTP1B_22,6.7034116,6.290980815887451
137,PTP1B_23,7.4294925,6.332776069641113
138,Thrombin_01,6.2046895,6.670062065124512
139,Thrombin_02,6.0506725,6.4367523193359375
140,Thrombin_03,5.764641,6.4933881759643555
141,Thrombin_04,5.4859433,6.293030261993408
142,Thrombin_05,6.7327485,6.734753608703613
143,Thrombin_06,6.0286703,6.504523277282715
144,Thrombin_07,6.1020117,6.329377174377441
145,Thrombin_08,5.5592847,6.046458721160889
146,Thrombin_09,6.520058,6.851221084594727
147,Thrombin_10,6.534726,6.6161627769470215
148,Thrombin_11,6.2780313,6.497215270996094
149,Tyk2_01,6.9967775,7.913007736206055
150,Tyk2_02,8.023559,8.315057754516602
151,Tyk2_03,6.5860653,7.880782127380371
152,Tyk2_04,8.294922,8.046875
153,Tyk2_05,6.7547507,7.9428205490112305
154,Tyk2_06,6.058007,7.79257869720459
155,Tyk2_07,8.052896,8.318597793579102
156,Tyk2_08,5.683965,7.189324378967285
157,Tyk2_09,7.011446,8.186891555786133
158,Tyk2_10,5.4419384,7.877012729644775
159,Tyk2_11,8.27292,8.476634979248047
160,Tyk2_12,6.6007338,8.378533363342285
161,Tyk2_13,7.1141243,8.330670356750488
162,Tyk2_14,8.580954,8.397573471069336
163,Tyk2_15,7.172797,7.84566068649292
164,Tyk2_16,7.7228584,7.829286575317383
165,p38_01,8.690966,7.851122856140137
166,p38_02,6.960107,6.9330596923828125
167,p38_03,6.9527726,6.6786394119262695
168,p38_04,8.148239,7.863525390625
169,p38_05,6.6447387,6.630920886993408
170,p38_06,8.991666,7.530651092529297
171,p38_07,7.598178,7.333555221557617
172,p38_08,7.942883,6.795368194580078
173,p38_09,6.219358,6.753544807434082
174,p38_10,6.578731,6.642599105834961
175,p38_11,7.9795537,7.40068244934082
176,p38_12,8.690966,7.52894401550293
177,p38_13,7.913546,7.846898078918457
178,p38_14,8.375598,7.2357258796691895
179,p38_15,8.991666,6.916296482086182
180,p38_16,8.991666,7.857288360595703
181,p38_17,6.7987556,6.863512992858887
182,p38_18,7.8182025,6.807753562927246
183,p38_19,7.737527,7.585321426391602
184,p38_20,7.2828097,6.716500282287598
185,p38_21,8.214247,7.39796257019043
186,p38_22,8.676298,6.486468315124512
187,p38_23,7.392822,7.595992088317871
188,p38_24,7.8182025,7.117527961730957
189,p38_25,7.6715193,7.531424522399902
190,p38_26,7.502834,7.551543712615967
191,p38_27,7.8328705,7.137237071990967
192,p38_28,7.847539,6.764590263366699
193,p38_29,8.991666,7.637117385864258
194,p38_30,7.172797,7.09811544418335
195,p38_31,7.370819,7.111276149749756
196,p38_32,7.693522,7.2304487228393555
197,p38_33,8.390266,7.72014045715332
198,p38_34,8.038227,7.600214004516602
