,pdbid,real,prediction
0,1a30,4.3,6.953685760498047
1,1bcu,3.28,5.655977725982666
2,1bzc,4.92,4.934072971343994
3,1c5z,4.01,3.513759136199951
4,1e66,9.89,8.605743408203125
5,1eby,9.7,7.535784721374512
6,1g2k,7.96,9.762422561645508
7,1gpk,5.37,7.699493885040283
8,1gpn,6.48,6.8973002433776855
9,1h22,9.1,7.473536014556885
10,1h23,8.35,7.944677829742432
11,1k1i,6.58,8.00803279876709
12,1lpg,7.09,7.756690502166748
13,1mq6,11.15,7.885969638824463
14,1nc1,6.12,7.641720294952393
15,1nc3,5.0,6.337059497833252
16,1nvq,8.25,6.441684722900391
17,1o0h,5.92,6.047152996063232
18,1o3f,7.96,7.115992069244385
19,1o5b,5.77,5.599884510040283
20,1owh,7.4,6.964037895202637
21,1oyt,7.24,7.1340789794921875
22,1p1n,6.8,6.392884254455566
23,1p1q,4.89,7.092537879943848
24,1ps3,2.28,4.501061916351318
25,1pxn,7.15,6.898220062255859
26,1q8t,4.76,5.645059108734131
27,1q8u,5.96,7.119908332824707
28,1qf1,7.32,7.804059982299805
29,1qkt,9.04,9.122954368591309
30,1r5y,6.46,5.211831569671631
31,1s38,5.15,4.903957366943359
32,1sqa,9.21,7.402090072631836
33,1syi,5.44,5.563512325286865
34,1u1b,7.8,6.847588539123535
35,1uto,2.27,3.719412326812744
36,1vso,4.72,5.7246832847595215
37,1w4o,5.22,4.348043918609619
38,1y6r,10.11,7.779797554016113
39,1yc1,6.17,6.427002906799316
40,1ydr,5.52,6.7456793785095215
41,1ydt,7.32,7.0308518409729
42,1z6e,9.72,7.837779998779297
43,1z95,7.12,6.252390384674072
44,1z9g,5.64,6.626996040344238
45,2al5,8.4,7.567103862762451
46,2br1,5.14,7.162996292114258
47,2brb,4.86,6.361911773681641
48,2c3i,7.6,6.928642749786377
49,2cbv,5.48,5.856324195861816
50,2cet,8.02,6.47884464263916
51,2fvd,8.52,8.09343147277832
52,2fxs,6.06,5.470084190368652
53,2hb1,3.8,4.847357273101807
54,2iwx,6.68,5.534290313720703
55,2j78,6.42,5.0711588859558105
56,2j7h,7.19,6.604405403137207
57,2p15,10.3,9.17786979675293
58,2p4y,9.0,7.502674102783203
59,2pog,9.54,8.579739570617676
60,2qbp,8.4,7.626515865325928
61,2qbq,7.44,7.009776592254639
62,2qbr,6.33,6.905029296875
63,2qe4,7.96,8.022356033325195
64,2qnq,6.11,8.581439971923828
65,2r9w,5.1,6.098118305206299
66,2v00,3.66,5.3420820236206055
67,2v7a,8.3,7.870071887969971
68,2vkm,8.74,8.00053596496582
69,2vvn,7.3,5.2434773445129395
70,2vw5,8.52,5.176276683807373
71,2w4x,4.85,3.056090831756592
72,2w66,4.05,4.328293800354004
73,2wbg,4.45,6.618155002593994
74,2wca,5.6,4.838916778564453
75,2weg,6.5,6.6335039138793945
76,2wer,7.05,5.704867839813232
77,2wn9,8.52,6.33333158493042
78,2wnc,6.32,6.008738994598389
79,2wtv,8.74,8.026114463806152
80,2wvt,6.12,8.378310203552246
81,2x00,11.33,9.844759941101074
82,2xb8,7.59,5.830932140350342
83,2xbv,8.43,7.9140825271606445
84,2xdl,3.1,3.699902057647705
85,2xii,7.2,7.185909748077393
86,2xj7,6.66,6.003988265991211
87,2xnb,6.83,7.512894630432129
88,2xys,7.42,7.8993353843688965
89,2y5h,5.79,7.296223163604736
90,2yfe,6.63,6.4374003410339355
91,2yge,5.06,6.226822376251221
92,2yki,9.46,7.221433162689209
93,2ymd,3.16,6.267431735992432
94,2zb1,6.32,6.880072593688965
95,2zcq,8.82,7.115151882171631
96,2zcr,6.87,7.066310882568359
97,2zda,8.4,7.204402923583984
98,2zy1,7.4,5.542118549346924
99,3acw,4.76,7.135909557342529
100,3ag9,8.05,6.2869038581848145
101,3ao4,2.07,5.112033843994141
102,3arp,7.15,7.963253021240234
103,3arq,6.4,6.547780990600586
104,3aru,3.22,4.948897838592529
105,3arv,5.64,7.22355842590332
106,3ary,6.0,5.629395008087158
107,3b1m,8.48,5.946663856506348
108,3b27,5.16,3.574625015258789
109,3b5r,8.77,6.914814472198486
110,3b65,9.27,6.436761379241943
111,3b68,8.4,6.715600967407227
112,3bgz,6.26,6.284261703491211
113,3bv9,5.36,7.7048516273498535
114,3cj4,6.51,6.483282566070557
115,3coy,6.02,7.059137344360352
116,3coz,5.57,6.977728366851807
117,3d4z,4.89,6.492434501647949
118,3d6q,3.76,5.877297878265381
119,3dd0,9.0,7.936805248260498
120,3dx1,3.58,5.366177082061768
121,3dx2,6.82,7.2152533531188965
122,3dxg,2.4,6.0622639656066895
123,3e5a,8.23,7.524580955505371
124,3e92,8.0,8.067635536193848
125,3e93,8.85,8.314669609069824
126,3ebp,5.91,6.019077777862549
127,3ehy,5.85,7.657815933227539
128,3ejr,8.57,6.908568382263184
129,3f3a,4.19,5.453131198883057
130,3f3c,6.02,4.822242736816406
131,3f3d,7.16,4.741830825805664
132,3f3e,7.7,5.038826942443848
133,3fcq,2.77,5.632936954498291
134,3fur,8.0,7.390793323516846
135,3fv1,9.3,5.6782002449035645
136,3fv2,8.11,6.703295707702637
137,3g0w,9.52,7.290898323059082
138,3g2n,4.09,5.674459457397461
139,3g2z,2.36,4.056756019592285
140,3g31,2.89,3.5907773971557617
141,3gbb,6.9,6.5791335105896
142,3gc5,7.26,7.1153693199157715
143,3ge7,8.7,7.323243141174316
144,3gnw,9.1,8.27214241027832
145,3gr2,2.52,4.196188449859619
146,3gv9,2.12,3.2455549240112305
147,3gy4,5.1,3.759767532348633
148,3ivg,4.3,6.942597389221191
149,3jvr,5.72,4.574158191680908
150,3jvs,6.54,5.228159427642822
151,3jya,6.89,6.150735378265381
152,3k5v,6.3,5.3801703453063965
153,3kgp,2.57,4.220547676086426
154,3kr8,8.1,6.647595405578613
155,3kwa,4.08,5.542438507080078
156,3l7b,2.4,6.121963024139404
157,3lka,2.82,5.803339004516602
158,3mss,4.66,4.168127536773682
159,3myg,10.7,6.676689624786377
160,3n76,6.85,5.8472795486450195
161,3n7a,3.7,4.8252482414245605
162,3n86,5.64,6.317171573638916
163,3nq9,4.03,6.105501174926758
164,3nw9,9.0,7.712319850921631
165,3nx7,8.1,6.726138114929199
166,3o9i,11.82,10.97779655456543
167,3oe4,7.47,6.2976274490356445
168,3oe5,6.88,5.963118076324463
169,3ozs,5.33,6.541045665740967
170,3ozt,4.13,5.5044636726379395
171,3p5o,7.26,7.1009674072265625
172,3prs,7.82,7.905086040496826
173,3pww,7.32,7.13344669342041
174,3pxf,4.43,5.33453369140625
175,3pyy,6.86,5.638784408569336
176,3qgy,7.8,7.213615417480469
177,3qqs,5.82,5.912671089172363
178,3r88,4.82,3.3594908714294434
179,3rlr,7.52,7.021603107452393
180,3rr4,4.55,6.013527870178223
181,3rsx,4.41,6.051553726196289
182,3ryj,7.8,8.60898494720459
183,3syr,5.1,6.3439741134643555
184,3tsk,7.17,7.829135894775391
185,3twp,3.92,3.9430222511291504
186,3u5j,5.61,5.260956764221191
187,3u8k,8.66,7.823911666870117
188,3u8n,10.17,8.533754348754883
189,3u9q,4.38,4.9733195304870605
190,3udh,2.85,4.508475303649902
191,3ueu,5.24,6.514160633087158
192,3uev,5.89,6.409117221832275
193,3uew,6.31,6.210647106170654
194,3uex,6.92,6.5179853439331055
195,3ui7,9.0,7.812338352203369
196,3uo4,6.52,7.29578971862793
197,3up2,7.4,7.160114765167236
198,3uri,9.0,6.362949371337891
199,3utu,10.92,8.144674301147461
200,3uuo,7.96,7.603649616241455
201,3wtj,6.53,6.723008632659912
202,3wz8,5.82,6.1561689376831055
203,3zdg,7.1,6.598282337188721
204,3zso,5.12,7.0751118659973145
205,3zsx,3.28,6.384176254272461
206,3zt2,2.84,5.382355690002441
207,4abg,3.57,4.770442485809326
208,4agn,3.97,6.529428005218506
209,4agp,4.69,5.368431091308594
210,4agq,5.01,5.438847541809082
211,4bkt,3.62,4.544227600097656
212,4cig,3.67,5.835821628570557
213,4ciw,4.82,5.771139144897461
214,4cr9,4.1,4.568364143371582
215,4cra,7.22,7.244643688201904
216,4crc,8.72,8.202091217041016
217,4ddh,3.3,6.287569522857666
218,4ddk,2.29,3.855645179748535
219,4de1,5.96,6.283693790435791
220,4de2,4.12,6.056750297546387
221,4de3,5.52,5.65584135055542
222,4djv,6.72,7.567592144012451
223,4dld,5.82,5.3252716064453125
224,4dli,5.62,5.6472601890563965
225,4e5w,7.66,6.0141801834106445
226,4e6q,8.36,7.035841464996338
227,4ea2,6.44,8.239959716796875
228,4eky,3.52,6.155559539794922
229,4eo8,8.15,6.3747968673706055
230,4eor,6.3,7.154017925262451
231,4f09,6.7,7.377108097076416
232,4f2w,11.3,8.37306022644043
233,4f3c,11.82,9.377902030944824
234,4f9w,6.94,6.887578010559082
235,4gfm,7.22,6.09126091003418
236,4gid,10.77,7.425032138824463
237,4gkm,5.17,5.109961986541748
238,4gr0,9.55,8.146382331848145
239,4hge,7.92,8.48331356048584
240,4ih5,4.11,4.96195650100708
241,4ih7,5.24,6.722448825836182
242,4ivb,8.72,7.089852809906006
243,4ivc,10.0,6.699324607849121
244,4ivd,9.52,6.922285079956055
245,4j21,7.41,7.101047515869141
246,4j28,5.7,7.395031929016113
247,4j3l,7.8,7.00626802444458
248,4jfs,5.27,7.28138542175293
249,4jia,9.22,7.581362247467041
250,4jsz,2.3,3.845266819000244
251,4jxs,4.74,5.306667804718018
252,4k18,8.96,8.050386428833008
253,4k77,6.63,6.652475357055664
254,4kz6,3.1,4.573071002960205
255,4kzq,6.1,6.7467427253723145
256,4kzu,6.5,7.039580345153809
257,4llx,2.89,4.6205244064331055
258,4lzs,4.8,5.1237006187438965
259,4m0y,6.46,5.522990703582764
260,4m0z,5.19,4.824673175811768
261,4mgd,4.69,6.346280574798584
262,4mme,6.5,6.84877347946167
