,pdbid,real,prediction
0,Bace_01,6.666741,6.144204139709473
1,Bace_02,7.6788535,5.682284832000732
2,Bace_03,5.7573066,5.817286968231201
3,Bace_04,6.6887436,5.600940704345703
4,Bace_05,6.850095,5.871531963348389
5,Bace_06,6.424714,6.691588401794434
6,Bace_07,5.7573066,5.414369106292725
7,Bace_08,6.263363,6.924113750457764
8,Bace_09,6.263363,6.9942097663879395
9,Bace_10,6.4833875,5.763223171234131
10,Bace_11,7.1141243,6.1860809326171875
11,Bace_12,7.8695416,5.885151386260986
12,Bace_13,6.908768,6.096109390258789
13,Bace_14,6.7987556,5.860519886016846
14,Bace_15,6.908768,5.626923084259033
15,Bace_16,6.8354263,5.842645168304443
16,Bace_17,7.2314706,5.7060041427612305
17,Bace_18,8.324259,6.39107608795166
18,Bace_19,6.945439,6.1582770347595215
19,Bace_20,6.666741,6.0092573165893555
20,Bace_21,6.615402,5.528281211853027
21,Bace_22,7.348817,5.949885845184326
22,Bace_23,7.392822,6.479361534118652
23,Bace_24,7.5761757,5.988439083099365
24,Bace_25,7.062785,6.1472086906433105
25,Bace_26,7.1434608,5.786402225494385
26,Bace_27,6.6814094,6.404636383056641
27,Bace_28,6.710746,6.291219234466553
28,Bace_29,7.304812,5.775096893310547
29,Bace_30,6.666741,6.083179950714111
30,Bace_31,6.8794312,6.053922176361084
31,Bace_32,5.81598,5.932966709136963
32,Bace_33,6.402712,6.567823886871338
33,Bace_34,7.062785,5.697285175323486
34,Bace_35,6.058007,5.771614074707031
35,Bace_36,7.348817,5.9664154052734375
36,CDK2_01,7.1962667,7.2640581130981445
37,CDK2_02,8.149706,6.917672634124756
38,CDK2_03,7.1764646,6.421839237213135
39,CDK2_04,7.144194,6.151509761810303
40,CDK2_05,7.150795,7.4443583488464355
41,CDK2_06,6.6616073,7.355411529541016
42,CDK2_07,7.247606,7.259507656097412
43,CDK2_08,5.6245584,6.698442459106445
44,CDK2_09,5.7411714,6.318359851837158
45,CDK2_10,6.1834207,6.389536380767822
46,CDK2_11,8.247984,7.362303256988525
47,CDK2_12,6.996044,6.731472015380859
48,CDK2_13,6.393911,6.367392539978027
49,CDK2_14,5.7661076,6.386397838592529
50,CDK2_15,5.163974,6.625173568725586
51,CDK2_16,5.9986,6.275962829589844
52,Jnk1_01,6.358707,7.648102283477783
53,Jnk1_02,7.3268147,6.225594520568848
54,Jnk1_03,6.380709,7.490085124969482
55,Jnk1_04,6.380709,7.006170749664307
56,Jnk1_05,6.226692,7.452575206756592
57,Jnk1_06,6.7254143,7.465521335601807
58,Jnk1_07,5.3465943,7.418631076812744
59,Jnk1_08,7.099456,6.819632530212402
60,Jnk1_09,5.9479947,8.045429229736328
61,Jnk1_10,6.945439,5.895079135894775
62,Jnk1_11,7.4368267,5.70171594619751
