,pdbid,real,prediction
0,1a30,4.3,5.539436340332031
1,1bcu,3.28,5.027508735656738
2,1bzc,4.92,4.7353010177612305
3,1c5z,4.01,3.943727493286133
4,1e66,9.89,8.529186248779297
5,1eby,9.7,8.680006980895996
6,1g2k,7.96,9.184911727905273
7,1gpk,5.37,8.779597282409668
8,1gpn,6.48,7.980299472808838
9,1h22,9.1,10.67464542388916
10,1h23,8.35,10.817216873168945
11,1k1i,6.58,6.957118988037109
12,1lpg,7.09,7.568202495574951
13,1mq6,11.15,7.287206649780273
14,1nc1,6.12,7.0857930183410645
15,1nc3,5.0,6.557814598083496
16,1nvq,8.25,7.636761665344238
17,1o0h,5.92,7.204288959503174
18,1o3f,7.96,6.498083114624023
19,1o5b,5.77,5.4297003746032715
20,1owh,7.4,6.276365756988525
21,1oyt,7.24,7.070770263671875
22,1p1n,6.8,6.009382247924805
23,1p1q,4.89,6.883494853973389
24,1ps3,2.28,5.633948802947998
25,1pxn,7.15,6.083285331726074
26,1q8t,4.76,6.334988594055176
27,1q8u,5.96,6.263004302978516
28,1qf1,7.32,7.537654876708984
29,1qkt,9.04,8.794076919555664
30,1r5y,6.46,4.438106536865234
31,1s38,5.15,4.498310089111328
32,1sqa,9.21,6.637956619262695
33,1syi,5.44,6.007209300994873
34,1u1b,7.8,6.087148666381836
35,1uto,2.27,3.112239360809326
36,1vso,4.72,4.568449020385742
37,1w4o,5.22,4.0434889793396
38,1y6r,10.11,8.314452171325684
39,1yc1,6.17,6.378358364105225
40,1ydr,5.52,5.309770107269287
41,1ydt,7.32,6.364528656005859
42,1z6e,9.72,7.207952499389648
43,1z95,7.12,6.80569314956665
44,1z9g,5.64,6.642647743225098
45,2al5,8.4,6.935904502868652
46,2br1,5.14,7.806410312652588
47,2brb,4.86,6.015799045562744
48,2c3i,7.6,8.108579635620117
49,2cbv,5.48,5.2693190574646
50,2cet,8.02,5.209722995758057
51,2fvd,8.52,7.3437819480896
52,2fxs,6.06,5.7614030838012695
53,2hb1,3.8,4.272310733795166
54,2iwx,6.68,5.919440269470215
55,2j78,6.42,4.780348777770996
56,2j7h,7.19,5.6618547439575195
57,2p15,10.3,7.963027000427246
58,2p4y,9.0,7.608002185821533
59,2pog,9.54,8.169256210327148
60,2qbp,8.4,7.408292770385742
61,2qbq,7.44,7.362747669219971
62,2qbr,6.33,6.459200382232666
63,2qe4,7.96,7.353954792022705
64,2qnq,6.11,7.57923698425293
65,2r9w,5.1,6.338106632232666
66,2v00,3.66,5.153582572937012
67,2v7a,8.3,7.983242034912109
68,2vkm,8.74,7.508808135986328
69,2vvn,7.3,4.450829029083252
70,2vw5,8.52,5.61290168762207
71,2w4x,4.85,4.478689193725586
72,2w66,4.05,4.9555134773254395
73,2wbg,4.45,5.2207818031311035
74,2wca,5.6,5.436064720153809
75,2weg,6.5,6.068302631378174
76,2wer,7.05,5.909788131713867
77,2wn9,8.52,6.411843299865723
78,2wnc,6.32,6.9619059562683105
79,2wtv,8.74,8.063697814941406
80,2wvt,6.12,8.022110939025879
81,2x00,11.33,9.747376441955566
82,2xb8,7.59,5.545328617095947
83,2xbv,8.43,7.5749030113220215
84,2xdl,3.1,4.511476516723633
85,2xii,7.2,7.257495403289795
86,2xj7,6.66,6.582442283630371
87,2xnb,6.83,6.9380998611450195
88,2xys,7.42,7.36534309387207
89,2y5h,5.79,7.312722206115723
90,2yfe,6.63,6.994704246520996
91,2yge,5.06,6.113966941833496
92,2yki,9.46,6.517660140991211
93,2ymd,3.16,5.819971561431885
94,2zb1,6.32,7.640056610107422
95,2zcq,8.82,6.570703983306885
96,2zcr,6.87,7.2400007247924805
97,2zda,8.4,7.042544841766357
98,2zy1,7.4,6.04367733001709
99,3acw,4.76,6.914309501647949
100,3ag9,8.05,6.542137622833252
101,3ao4,2.07,4.629247188568115
102,3arp,7.15,7.518788814544678
103,3arq,6.4,7.241277694702148
104,3aru,3.22,5.075480937957764
105,3arv,5.64,6.002038955688477
106,3ary,6.0,6.700143814086914
107,3b1m,8.48,6.582029342651367
108,3b27,5.16,4.532352447509766
109,3b5r,8.77,7.124455451965332
110,3b65,9.27,7.176265239715576
111,3b68,8.4,7.017673492431641
112,3bgz,6.26,6.549074172973633
113,3bv9,5.36,8.116307258605957
114,3cj4,6.51,5.654217720031738
115,3coy,6.02,6.362646102905273
116,3coz,5.57,6.214203357696533
117,3d4z,4.89,7.384994983673096
118,3d6q,3.76,5.3529438972473145
119,3dd0,9.0,7.937264919281006
120,3dx1,3.58,5.3137383460998535
121,3dx2,6.82,6.49393892288208
122,3dxg,2.4,5.327526569366455
123,3e5a,8.23,7.54215669631958
124,3e92,8.0,8.524026870727539
125,3e93,8.85,9.276871681213379
126,3ebp,5.91,5.5810089111328125
127,3ehy,5.85,7.217103004455566
128,3ejr,8.57,6.976256847381592
129,3f3a,4.19,5.38897705078125
130,3f3c,6.02,6.602410316467285
131,3f3d,7.16,4.609607696533203
132,3f3e,7.7,4.489509105682373
133,3fcq,2.77,5.245528221130371
134,3fur,8.0,7.234987735748291
135,3fv1,9.3,7.124621391296387
136,3fv2,8.11,7.738813877105713
137,3g0w,9.52,8.916766166687012
138,3g2n,4.09,5.104044437408447
139,3g2z,2.36,5.957880020141602
140,3g31,2.89,3.7121434211730957
141,3gbb,6.9,6.677483081817627
142,3gc5,7.26,6.865208148956299
143,3ge7,8.7,7.404647350311279
144,3gnw,9.1,8.496013641357422
145,3gr2,2.52,4.614053249359131
146,3gv9,2.12,3.033670425415039
147,3gy4,5.1,3.6816554069519043
148,3ivg,4.3,6.1505513191223145
149,3jvr,5.72,4.809682846069336
150,3jvs,6.54,6.108804225921631
151,3jya,6.89,6.035425186157227
152,3k5v,6.3,5.828863620758057
153,3kgp,2.57,3.9833693504333496
154,3kr8,8.1,6.9789652824401855
155,3kwa,4.08,5.636561393737793
156,3l7b,2.4,5.3497700691223145
157,3lka,2.82,6.35399055480957
158,3mss,4.66,5.375898838043213
159,3myg,10.7,8.268460273742676
160,3n76,6.85,5.376466751098633
161,3n7a,3.7,4.2185869216918945
162,3n86,5.64,4.902828216552734
163,3nq9,4.03,5.750738620758057
164,3nw9,9.0,7.8700079917907715
165,3nx7,8.1,6.916313648223877
166,3o9i,11.82,9.999302864074707
167,3oe4,7.47,7.691677570343018
168,3oe5,6.88,7.028526782989502
169,3ozs,5.33,7.151669979095459
170,3ozt,4.13,6.249068737030029
171,3p5o,7.26,7.052259922027588
172,3prs,7.82,6.950796604156494
173,3pww,7.32,6.970753192901611
174,3pxf,4.43,5.879845142364502
175,3pyy,6.86,5.908538341522217
176,3qgy,7.8,7.6101813316345215
177,3qqs,5.82,6.517649173736572
178,3r88,4.82,5.215708255767822
179,3rlr,7.52,7.217487335205078
180,3rr4,4.55,6.405137538909912
181,3rsx,4.41,4.813446521759033
182,3ryj,7.8,7.540562152862549
183,3syr,5.1,4.275137424468994
184,3tsk,7.17,7.5830397605896
185,3twp,3.92,4.20198392868042
186,3u5j,5.61,6.320268630981445
187,3u8k,8.66,6.990786075592041
188,3u8n,10.17,7.088167667388916
189,3u9q,4.38,5.380373477935791
190,3udh,2.85,4.9446563720703125
191,3ueu,5.24,6.296326160430908
192,3uev,5.89,6.6756911277771
193,3uew,6.31,6.444987773895264
194,3uex,6.92,6.645585060119629
195,3ui7,9.0,5.7196736335754395
196,3uo4,6.52,7.298911094665527
197,3up2,7.4,7.179312229156494
198,3uri,9.0,6.8430023193359375
199,3utu,10.92,7.692224502563477
200,3uuo,7.96,6.041543483734131
201,3wtj,6.53,6.885324954986572
202,3wz8,5.82,6.205438137054443
203,3zdg,7.1,5.665144443511963
204,3zso,5.12,6.679995536804199
205,3zsx,3.28,5.579524517059326
206,3zt2,2.84,6.020949840545654
207,4abg,3.57,5.644786834716797
208,4agn,3.97,6.0783281326293945
209,4agp,4.69,6.419085502624512
210,4agq,5.01,6.530733585357666
211,4bkt,3.62,4.833761692047119
212,4cig,3.67,5.796564102172852
213,4ciw,4.82,4.552055835723877
214,4cr9,4.1,3.976071834564209
215,4cra,7.22,6.208310127258301
216,4crc,8.72,8.2465238571167
217,4ddh,3.3,5.656307697296143
218,4ddk,2.29,4.284883499145508
219,4de1,5.96,6.151122093200684
220,4de2,4.12,5.808004379272461
221,4de3,5.52,5.737856864929199
222,4djv,6.72,6.922830104827881
223,4dld,5.82,5.56235933303833
224,4dli,5.62,6.012937545776367
225,4e5w,7.66,6.554286003112793
226,4e6q,8.36,7.098524570465088
227,4ea2,6.44,6.131189346313477
228,4eky,3.52,4.627473831176758
229,4eo8,8.15,7.307842254638672
230,4eor,6.3,6.946484088897705
231,4f09,6.7,7.099761009216309
232,4f2w,11.3,9.208850860595703
233,4f3c,11.82,9.326383590698242
234,4f9w,6.94,6.97309684753418
235,4gfm,7.22,6.402166366577148
236,4gid,10.77,7.528140544891357
237,4gkm,5.17,6.260778903961182
238,4gr0,9.55,8.099295616149902
239,4hge,7.92,7.973459243774414
240,4ih5,4.11,5.635803699493408
241,4ih7,5.24,4.490031719207764
242,4ivb,8.72,7.606945514678955
243,4ivc,10.0,7.460277080535889
244,4ivd,9.52,7.683399677276611
245,4j21,7.41,6.488850116729736
246,4j28,5.7,7.398517608642578
247,4j3l,7.8,6.869788646697998
248,4jfs,5.27,6.098098278045654
249,4jia,9.22,7.878129959106445
250,4jsz,2.3,3.735750675201416
251,4jxs,4.74,5.635927200317383
252,4k18,8.96,7.666842937469482
253,4k77,6.63,6.943951606750488
254,4kz6,3.1,4.170312881469727
255,4kzq,6.1,6.8257575035095215
256,4kzu,6.5,6.4905524253845215
257,4llx,2.89,3.637627601623535
258,4lzs,4.8,4.78085994720459
259,4m0y,6.46,5.809751033782959
260,4m0z,5.19,5.358816623687744
261,4mgd,4.69,7.531322002410889
262,4mme,6.5,6.4598188400268555
263,4ogj,6.79,6.729623317718506
264,4owm,2.96,4.415490627288818
265,4pcs,7.85,5.927448749542236
266,4qac,9.4,7.514671325683594
267,4qd6,8.64,6.5889458656311035
268,4rfm,10.05,7.123251914978027
269,4tmn,10.17,7.282834529876709
